field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
203,765124.923,6308909.748,20.747,"9",9,36.0292542775472,30.107593536377,10.9488484352343,21.3020553588867,56.4409141540527,9,0.00246686113273932,0.00234649353660643,0.000675755830384264,0.00156820367556065,0.00363869057036936,9,0.00113601956723465,0.00103264197241515,0.000397731564890579,0.000636255892459303,0.00185188697651029,9,0.00882206194930606,0.00869371090084314,0.00244498356879669,0.00542064616456628,0.0124036855995655,9,0.0169303419275416,0.0164880454540253,0.00336391994204967,0.012565447948873,0.0223204270005226
204,765121.132,6308908.916,20.778,"4.5",9,46.8101997375488,46.2087211608887,8.71308083997336,33.4655838012695,58.0093002319336,9,0.00202249839074082,0.00200267415493727,0.000425483660935572,0.00138325861189514,0.00263539468869567,9,0.000901609995505876,0.00087689608335495,0.000161949808968524,0.000627262168563902,0.00113811891060323,9,0.00685252466549476,0.00683200731873512,0.00161120840979778,0.00442963186651468,0.00925529841333628,9,0.0135110045472781,0.0128713520243764,0.00202241190170396,0.0111224129796028,0.0169867016375065
205,765117.345,6308910.118,20.796,"2",9,68.6955405341254,64.3444137573242,19.6072182060989,42.0015830993652,107.050880432129,9,0.00291375156181554,0.00259915390051901,0.000805846943596558,0.00207520695403218,0.00458491081371903,9,0.00122702326108184,0.00109825562685728,0.000253518757171552,0.000981188262812793,0.00171778467483819,9,0.00886141964130931,0.00828121788799763,0.00216893922770684,0.00631392281502485,0.0124064069241285,9,0.0200959566152758,0.0198024902492762,0.00326283053507493,0.0161798167973757,0.0252765212208033
206,765116.961,6308914.046,20.775,"0",11,57.5127580816096,56.6797256469727,7.37359848732693,45.0367431640625,72.0120086669922,11,0.00132663731082258,0.00120643631089479,0.000492570202672609,0.000816903368104249,0.00254500634036958,11,0.000962386463387785,0.000894427939783782,0.000286272463319723,0.000678107549902052,0.00161536678206176,11,0.00375636393966323,0.00337101682089269,0.00131768147698784,0.0023514365311712,0.00709265889599919,11,0.00799555674364621,0.00704917591065168,0.00161739375403876,0.00620620977133512,0.012009771540761
207,765117.345,6308914.614,20.803,"0",9,70.7951308356391,70.9180755615234,12.2913184510491,50.0079803466797,95.3473281860352,9,0.00319608060332636,0.0033232793211937,0.000555303010121441,0.00216853758320212,0.00381347257643938,9,0.00224852851695485,0.00230619707144797,0.00045742455193073,0.00153499620500952,0.00305177993141115,9,0.00932806057648526,0.00961238704621792,0.00135921649358348,0.00685768388211727,0.0111889112740755,9,0.0167648335918784,0.016380786895752,0.00196064864674046,0.0136044006794691,0.0204178132116795
208,765116.366,6308914.9,20.821,"0",10,102.021824645996,104.159400939941,13.6903536643631,80.3540725708008,121.323791503906,10,0.00312842081766576,0.0031715570949018,0.000628431603691117,0.00235436414368451,0.00426722457632422,10,0.00229900772683322,0.00223237450700253,0.00020526418902087,0.00197377288714051,0.00266101048327982,10,0.00833078217692673,0.00849722372367978,0.00216127745078909,0.00542128831148148,0.0119680818170309,10,0.0151012361049652,0.0154974409379065,0.00267941667003757,0.0111770490184426,0.019954975694418
209,765115.544,6308913.885,20.799,"0",9,60.368285285102,63.6054267883301,21.9640593410892,23.8926773071289,97.3256683349609,9,0.00300966702505118,0.00315875769592822,0.000530503184250267,0.00221045361831784,0.00384488981217146,9,0.00148069237669309,0.00151799398008734,0.000202153962182855,0.00115307804662734,0.00178566866088659,9,0.00903697384314405,0.0092729115858674,0.00145808407711955,0.00683078076690435,0.0111831398680806,9,0.0156884397276574,0.0157063063234091,0.00200579089556715,0.012298783287406,0.0181604158133268
210,765114.598,6308913.61,20.818,"1",9,32.3048316107856,31.2330760955811,5.42733586638515,24.8805141448975,39.7162399291992,9,0.000899788522575465,0.000871578056830913,0.000139142159896374,0.000715420464985073,0.0011393929598853,9,0.000641430353021456,0.000628293200861663,0.000112517749365801,0.000495441025123,0.000840730092022568,9,0.00281002631203996,0.00272306567057967,0.000413457129529079,0.00224885018542409,0.00349729531444609,9,0.0078541736325456,0.00781900249421597,0.000725431938871601,0.00684465747326612,0.00892777647823095
211,765113.937,6308912.487,20.779,"0",9,76.407235039605,78.2014923095703,15.2229776049899,48.0305976867676,104.394325256348,9,0.00306380102928314,0.00315347220748663,0.00042798518086679,0.00245288573205471,0.00374211790040135,9,0.00129795174062666,0.00131900724954903,0.000157980459111611,0.00106387224514037,0.00156050291843712,9,0.0100976810273197,0.0102931819856167,0.00135584116795047,0.00793377496302128,0.0120332613587379,9,0.0213287590692441,0.0215680524706841,0.00159767806358402,0.0186174903064966,0.0235360283404589
212,765117.134,6308916.189,20.834,"0",10,51.9291500091553,48.1477584838867,24.5069613727646,19.3871288299561,95.1302947998047,10,0.00181996639585122,0.00156844808952883,0.000536241994223638,0.00128176063299179,0.00293818558566272,10,0.00109373740851879,0.00102709722705185,0.000170226688077258,0.000903865206055343,0.00141543359495699,10,0.00553810922428966,0.00482881348580122,0.00155005642560546,0.00396075937896967,0.00894837081432343,10,0.0121746831573546,0.0107822292484343,0.00318254746450357,0.00905233342200518,0.0184023752808571
213,765116.439,6308917.692,20.794,"0",9,30.6893471611871,26.0765953063965,14.8885582982088,16.4406967163086,63.6816825866699,9,0.00250372209120542,0.00237893383018672,0.000772804394165453,0.0015203544171527,0.00383987324312329,9,0.00123575589774797,0.00116340105887502,0.000327431862990873,0.00080229074228555,0.00183607975486666,9,0.00832803552556369,0.00816543400287628,0.00264451791705296,0.00499195046722889,0.0121767977252603,9,0.0156372222635481,0.015139757655561,0.00324494808385688,0.0117019414901733,0.0203751847147942
214,765117.023,6308918.069,20.835,"0",10,61.0898345947266,54.8933029174805,19.3928814343396,38.0409393310547,104.696136474609,10,0.00386974683497101,0.00398752628825605,0.000609808743423713,0.00275165867060423,0.0048118238337338,10,0.00188102347310632,0.00191445270320401,0.000190908666973118,0.00148870807606727,0.00212726090103388,10,0.0116210554726422,0.0119365826249123,0.00174842926286518,0.00864429865032434,0.0143062639981508,10,0.0189663105644286,0.0195799134671688,0.00248982166944216,0.0145673444494605,0.0222394913434982
215,765115.99,6308919.017,20.805,"0",10,60.0163623809814,59.1817398071289,7.79055387132283,49.862117767334,73.5095825195312,10,0.00101732242037542,0.00102068757405505,5.34978906166583e-05,0.000931887421756983,0.00109529297333211,10,0.000965111795812845,0.000951610971242189,4.81696378049313e-05,0.000907950568944216,0.00105077598709613,10,0.00251354165375233,0.00255437311716378,0.000135066828777286,0.00229917163960636,0.0027354615740478,10,0.00578926568850875,0.00581849529407918,0.000214147274810361,0.00549451634287834,0.00618164939805865
216,765114.884,6308918.719,20.779,"0",9,74.5274916754828,69.4157638549805,17.1886268632758,53.4943656921387,107.779151916504,9,0.00300088886999422,0.00301188812591136,0.000290419723652417,0.00257973372936249,0.00331428647041321,9,0.00200323157736825,0.00200279196724296,0.000146906543215552,0.00171138101723045,0.00220706802792847,9,0.00847819043944279,0.00872647482901812,0.000885727040115981,0.00711390608921647,0.00965993944555521,9,0.0148195671952433,0.014597536996007,0.00116754435997167,0.0131930047646165,0.0164520442485809
217,765113.516,6308917.232,20.797,"0",9,97.7132517496745,100.846755981445,17.955197491876,67.2984771728516,119.76146697998,9,0.00203430673314465,0.00188242562580854,0.000426788553555117,0.00153930694796145,0.00284457905218005,9,0.00168368429876864,0.00163052149582654,0.0002677657142951,0.00134189974050969,0.00210104021243751,9,0.0053323610789246,0.00499290367588401,0.00120613002880233,0.00395705131813884,0.007905388250947,9,0.0105238339553277,0.00998878665268421,0.00154822150096275,0.00895662046968937,0.0141964815557003
218,765112.293,6308918.356,20.845,"0",9,39.6996275583903,31.7797565460205,17.6152985594488,22.3439998626709,71.3803024291992,9,0.00369810243137181,0.00378860323689878,0.000731983934726486,0.0027204651851207,0.00488970335572958,9,0.00177304856737869,0.00179061992093921,0.0003135403902183,0.00135946064256132,0.00222258828580379,9,0.0113194434800082,0.0112175485119224,0.00236941569599236,0.00802389997988939,0.0155031252652407,9,0.0207546258138286,0.0201223436743021,0.00304632575501101,0.0167352147400379,0.0260534882545471
219,765111.919,6308919.567,20.801,"0",10,52.5090202331543,51.6170310974121,17.0600052716917,21.8530387878418,83.065315246582,10,0.00323407880496234,0.00340231345035136,0.000646694037808057,0.00212038168683648,0.00406716391444206,10,0.00135481707984582,0.00143921177368611,0.000205727024168128,0.000997676630504429,0.00161164824385196,10,0.0107125706039369,0.0114660742692649,0.00248141368869931,0.00692385621368885,0.013985762372613,10,0.0215993832796812,0.0223479503765702,0.00322844707328725,0.016705060377717,0.0258416533470154
220,765113.482,6308921.467,20.829,"0",9,107.364029778375,110.936653137207,19.4885931752836,78.5649490356445,131.20051574707,9,0.00241792200702346,0.0023967600427568,0.000360661382440241,0.00189269741531461,0.00290455645881593,9,0.00198941156526821,0.00194327288772911,0.000163078145185194,0.00181554968003184,0.00232143653556705,9,0.00609033839363191,0.00576195353642106,0.000822101094653219,0.00515400292351842,0.00749156670644879,9,0.0107242326355643,0.0104918768629432,0.00095431708077671,0.00937216263264418,0.012394780293107
221,765113.194,6308922.954,20.828,"0",11,56.1816905628551,50.3789215087891,14.6427463910296,38.5999755859375,87.696174621582,11,0.00433719221671874,0.00469495309516788,0.00120636035752379,0.00230832397937775,0.00613152422010899,11,0.00224224136168645,0.00248585781082511,0.000525346148049823,0.00131332105956972,0.00293808034621179,11,0.0125452351163734,0.0137077420949936,0.00372548213892578,0.00666650244966149,0.0184757634997368,11,0.0199422716078433,0.0213784761726856,0.00468314651987748,0.0123270638287067,0.0268773585557938
222,765115.015,6308923.489,20.84,"0",9,63.1928257412381,61.1588287353516,10.229493635883,45.8456878662109,78.0284729003906,9,0.00249953502013038,0.00243338802829385,0.00049741600742403,0.0016878565074876,0.00324460444971919,9,0.0017650333724709,0.00168454961385578,0.000318535264776906,0.00124125008005649,0.00225123879499733,9,0.00712258529124988,0.00677192443981767,0.00136411400649967,0.00496411370113492,0.00907676015049219,9,0.0150648841841353,0.0147387161850929,0.00201074819199569,0.0123016079887748,0.0180184952914715
223,765114.679,6308925.88,20.843,"0",9,65.4040955437554,61.7013664245605,12.4557178722853,40.7793617248535,81.1838150024414,9,0.00273197022680607,0.00271643721498549,0.000316916917260272,0.00229366263374686,0.00339852715842426,9,0.00149195167856912,0.00146464444696903,0.000149337442840519,0.00123030366376042,0.00171309837605804,9,0.00790192481751243,0.00771163916215301,0.000791526619404156,0.00658637145534158,0.00909818522632122,9,0.0150891446198026,0.0149913188070059,0.00137562709626652,0.0130687803030014,0.0178796984255314
224,765113.544,6308926.438,20.834,"0",9,54.1955587599013,45.4772109985352,18.8567509366748,29.5191917419434,90.5809326171875,9,0.00364687516250544,0.00350664532743394,0.000656570408220534,0.00263686361722648,0.00461636437103152,9,0.0015626973989937,0.00163467391394079,0.000225715112284842,0.00122686848044395,0.00190499529708177,9,0.0110913339174456,0.0103473030030727,0.00216925397440097,0.00815011374652386,0.0147262569516897,9,0.0206983468184869,0.0211451034992933,0.00278189513154164,0.0167219080030918,0.0244365464895964
225,765113.634,6308929.575,20.829,"0",9,78.926096174452,81.37646484375,13.9421085905623,57.6185264587402,101.439102172852,9,0.00344771172644364,0.00348138553090394,0.000630661388925075,0.00260825338773429,0.00470212660729885,9,0.00152517897853007,0.00149848789442331,0.000229712740278768,0.0011517577804625,0.00198407028801739,9,0.0116373266403874,0.0114169102162123,0.00206199366684342,0.00920441094785929,0.0156316794455051,9,0.0247071933829122,0.0243599750101566,0.00299471385391869,0.0215682238340378,0.0307181533426046
226,765116.102,6308931.236,20.826,"0",9,59.3099276224772,56.4893531799316,7.44593566045505,50.1310882568359,73.4270248413086,9,0.00367885716776881,0.0035741375759244,0.000657344218616912,0.00288244732655585,0.00482208328321576,9,0.00173290311876271,0.00163626682478935,0.000221668722541093,0.001402941881679,0.00206387927755713,9,0.012015861666037,0.0121281836181879,0.00204816955861203,0.00966098811477423,0.0157250575721264,9,0.0233121808204386,0.022949144244194,0.00253284304987386,0.0208128318190575,0.0285186171531677
227,765116.044,6308932.105,20.802,"0",10,73.7185146331787,77.3559494018555,17.047714441933,43.6395378112793,101.705451965332,10,0.00315352769102901,0.00306657887995243,0.000690866854519965,0.00238306727260351,0.00437479326501489,10,0.00133537681540474,0.00128991599194705,0.000214912752952356,0.00102580024395138,0.00172425725031644,10,0.0100613253191113,0.00995926884934306,0.00256254527972464,0.00708182016387582,0.0144213084131479,10,0.0197174668312073,0.0197566617280245,0.00328754575689905,0.0157105196267366,0.0255050156265497
228,765116.14,6308934.714,20.776,"0",12,49.9781697591146,50.7993507385254,11.2093349141,20.9320869445801,66.9435195922852,12,0.00220127743280803,0.00206185202114284,0.000384980200070803,0.00166870455723256,0.00286180409602821,12,0.000945064011223925,0.000897027144674212,0.000159187426929856,0.000742977485060692,0.00121880532242358,12,0.00800090457778424,0.00765377888455987,0.00128553505501909,0.00623363628983498,0.0106595028191805,12,0.0179846320146074,0.0177109036594629,0.00192206817689848,0.0152848744764924,0.0217144656926394
229,765115.171,6308936.238,20.841,"0",9,51.0699022081163,48.105655670166,11.7847457293605,35.1574249267578,72.314323425293,9,0.00317001316903366,0.00337199866771698,0.00055982220365546,0.00206520850770175,0.00376309920102358,9,0.00167424484000852,0.0017884667031467,0.000263971310265838,0.0011591772781685,0.00198007631115615,9,0.00940850646131568,0.0100063756108284,0.00198756597296274,0.00584880029782653,0.0118085462599993,9,0.0161038471592797,0.0162634681910276,0.00237333245565125,0.0118378140032291,0.0188388749957085
230,765114.625,6308938.129,20.823,"0",9,75.5368173387316,68.7986526489258,23.5059596880542,52.6591949462891,124.568893432617,9,0.00392322208628886,0.00398632930591702,0.000402338911904955,0.00309928343631327,0.00445006554946303,9,0.00229897533750368,0.00230478798039258,0.000198306328750301,0.00197922345250845,0.00256966170854867,9,0.0113071081125074,0.0114406058564782,0.00124619014711305,0.00884119607508183,0.0131778167560697,9,0.0173659103198184,0.0176076423376799,0.00146636957076125,0.014310747385025,0.0193449463695288
231,765114.545,6308939.693,20.813,"0",9,111.288269890679,108.384704589844,12.9983889288687,92.9390640258789,135.845672607422,9,0.00315901388724645,0.0032070183660835,0.000196821365364756,0.00280836201272905,0.00340901175513864,9,0.00334690270634989,0.00341488351114094,0.0003927250062559,0.00281239207834005,0.00381544721312821,9,0.00729324751430088,0.00728601962327957,0.000515934404076014,0.00630188686773181,0.00798602122813463,9,0.0113990348246362,0.0111510874703526,0.000552680529818135,0.0106566315516829,0.0125435926020145
232,765114.598,6308941.545,20.841,"0",9,62.8282352023654,62.4598274230957,16.8618408677454,40.0728416442871,97.8661270141602,9,0.00270525693324291,0.0028849916998297,0.000452415618090063,0.00193691893946379,0.00320153846405447,9,0.00147952923240761,0.00151689525227994,0.000249064437834038,0.0011219052830711,0.00178963015787303,9,0.00751309133031302,0.00747756939381361,0.00112618431353657,0.00593244936317205,0.00924095325171947,9,0.0132429253103005,0.0133351068943739,0.00105713070850626,0.011972569860518,0.0149633046239614
233,765104.509,6308925.63,20.784,"5",11,63.5303001403809,64.3411178588867,14.9472395996621,28.2275848388672,84.19384765625,11,0.0032664705067873,0.00338680273853242,0.000407877428598765,0.00244814320467412,0.00377984810620546,11,0.00145079237832264,0.00149384140968323,0.000226053869419547,0.00104690063744783,0.00174752320162952,11,0.0111550157889724,0.0110968174412847,0.00152512676459798,0.00755422562360764,0.0137993609532714,11,0.0192698032002557,0.0192087888717651,0.00178327565405704,0.0151777118444443,0.0223387256264687
234,765099.112,6308920.65,20.756,"0",9,79.4201410081651,72.6065292358398,16.9020683850527,59.5026969909668,110.751693725586,9,0.00347324566812151,0.00333046773448586,0.000512759786096894,0.00280838389880955,0.00468701403588057,9,0.00160440939685537,0.00160392222460359,0.000221710704495284,0.00130858598276973,0.00213548820465803,9,0.0112676945411497,0.0108570549637079,0.0013684268860632,0.009654282592237,0.0140338968485594,9,0.0212182936569055,0.0213732533156872,0.00196255548821959,0.018229752779007,0.0244634412229061
235,765095.814,6308918.396,20.792,"2",9,51.2422593434652,54.8968963623047,14.8077961135902,23.6464366912842,70.2782135009766,9,0.00255953515362408,0.00262723327614367,0.000923008583141797,0.00143384246621281,0.00432532420381904,9,0.00105992714331175,0.00109848962165415,0.000331379284407748,0.000655064184684306,0.00171153305564076,9,0.00805840775784519,0.00696721067652106,0.00268644148746339,0.00515248021110892,0.0137749770656228,9,0.0163715966045856,0.0142274871468544,0.00361857224088493,0.012369642034173,0.0244476944208145
236,765089.508,6308916.06,20.796,"6",11,54.6388917402788,55.5382881164551,12.1353499080758,32.5037841796875,69.2226943969727,11,0.00225670254704627,0.00231893337331712,0.000547215831041235,0.00135950779076666,0.00318185030482709,11,0.000988824806303124,0.00100546283647418,0.00021517781328151,0.000648669025395066,0.00138065568171442,11,0.00718523553487929,0.00717944977805018,0.00156357681477243,0.00491966307163239,0.0097213676199317,11,0.0134896045889367,0.0128944776952267,0.00175580738602758,0.0107161263003945,0.0166401453316212
237,765072.019,6308916.311,20.793,"6",10,70.022375869751,66.35888671875,11.8087885657451,51.9088096618652,89.0624084472656,10,0.00390876971650869,0.00403004675172269,0.000349992816586119,0.00309222773648798,0.00438280496746302,10,0.00176067708525807,0.00179322599433362,0.000103862325910392,0.00157654238864779,0.00192300835624337,10,0.0122342677786946,0.0126408981159329,0.0011108934397055,0.0096917450428009,0.0140023259446025,10,0.0206896910443902,0.0212438134476542,0.00148462368795325,0.0174929350614548,0.0231277626007795
238,765061.245,6308915.334,20.763,"9",9,81.0162726508246,81.7484817504883,16.7865546690919,47.8088684082031,103.071197509766,9,0.00449909820842246,0.00455640256404877,0.000501859541089843,0.00364132807590067,0.00530371954664588,9,0.00182542304456648,0.00182034750469029,0.000237832416756609,0.00150923093315214,0.00226165913045406,9,0.0162657813893424,0.0165658183395863,0.0017073399583006,0.01297976821661,0.0191082637757063,9,0.0284065624905957,0.0289970636367798,0.00179740205856972,0.0250392481684685,0.0309622678905725
239,765053.423,6308912.84,20.826,"8",10,63.7050910949707,63.4937267303467,22.5788013859619,32.1722259521484,96.1747817993164,10,0.00292449209373444,0.00287973519880325,0.000389883672766298,0.00222183624282479,0.00368418684229255,10,0.00117839500308037,0.00117591791786253,9.85705317963843e-05,0.00100426201242954,0.001340760034509,10,0.00995768308639526,0.00967819429934025,0.00148902676257742,0.00740404985845089,0.0124258082360029,10,0.0192859943956137,0.0187854450196028,0.00204177125976679,0.0163314342498779,0.023001205176115
240,765049.694,6308911.878,20.836,"7",9,59.1058472527398,57.1289215087891,7.89795159213859,46.9642753601074,69.9470520019531,9,0.00271773982482652,0.00279283314011991,0.000267271887890887,0.00225742533802986,0.00313059939071536,9,0.00125994541061421,0.00124617177061737,9.48975832028354e-05,0.001130371238105,0.00142855558078736,9,0.00822298559877608,0.00815630611032248,0.000910043837074069,0.00673086708411574,0.00985000375658274,9,0.014250825987094,0.014066300354898,0.0014292313034261,0.0122444266453385,0.0161264427006245
241,765045.12,6308911.582,20.828,"7.5",9,27.4650056627062,27.1958045959473,6.02896745614109,19.6520481109619,42.3065414428711,9,0.000904493137366242,0.000827127194497734,0.00016679212559089,0.000739614013582468,0.00120770290959626,9,0.000647123741348171,0.000624357431661338,7.59756821731811e-05,0.000551832665223628,0.000778627174440771,9,0.00283716274942789,0.00265233055688441,0.000373759872180004,0.00242013018578291,0.00357357715256512,9,0.0070178199869891,0.00674330675974488,0.000764412449808079,0.00624337419867516,0.00853974092751741
242,765035.326,6308911.019,20.843,"9.5",9,68.3259870741102,71.6829528808594,18.636572960391,39.0047340393066,95.5412292480469,9,0.00509274342200822,0.00497420178726315,0.000557036531108611,0.00433699181303382,0.0061129042878747,9,0.00201300940372878,0.00204045511782169,0.000190504649072511,0.00171887862961739,0.0023614380043,9,0.0173640767526295,0.017629224807024,0.00166461654904584,0.0150200231000781,0.0196645893156528,9,0.0306707744797071,0.0308236498385668,0.00169363721204666,0.0284855142235756,0.0336421877145767
243,765026.021,6308912.02,20.812,"6",9,45.0255158742269,45.7253074645996,9.2917359030263,30.2843151092529,60.7180137634277,9,0.00228300212054617,0.00225853128358722,0.000192047556076606,0.00192858371883631,0.00256051006726921,9,0.00110900374905517,0.00111623504199088,6.04490371459922e-05,0.00101650529541075,0.00119036121759564,9,0.00730093796220091,0.00739581650123,0.000612849704120182,0.0061841094866395,0.00809356663376093,9,0.0143657651626401,0.0149081377312541,0.00130754073055644,0.0119866300374269,0.0164909306913614
244,765018.587,6308911.978,20.829,"10",10,57.9482334136963,61.2270908355713,13.5310904551682,36.5423812866211,74.7686996459961,10,0.00235397516516969,0.00229416147340089,0.000676139911374985,0.0014394047902897,0.00332767073996365,10,0.00108929450507276,0.00105348945362493,0.000317124633152405,0.000652182032354176,0.00152681965846568,10,0.00754564641974866,0.00719848414883018,0.00240220543923191,0.00423893425613642,0.0110330041497946,10,0.0126270360313356,0.0119326612912118,0.0028117340270121,0.00902875699102879,0.0171397496014833
245,765014.713,6308911.605,20.84,"7",9,31.2719629075792,32.2692337036133,3.6515490391877,26.0401229858398,37.549560546875,9,0.000865427447327723,0.000788594130426645,0.00021256181558609,0.000626971828751266,0.00124127487652004,9,0.000539606346541809,0.000531113415490836,6.00628192556813e-05,0.000473657913971692,0.000685380306094885,9,0.00234161918827643,0.00221516937017441,0.000403618744422637,0.00190790754277259,0.00301208370365202,9,0.00555085747813185,0.00532559864223003,0.000783512984224288,0.00471244659274817,0.00703605869784951
246,765008.574,6308910.918,20.855,"6",12,49.9634157816569,46.8701953887939,11.3181210249815,34.6458587646484,75.8199310302734,12,0.00210665745544247,0.00194224604638293,0.000722082687188225,0.00115453952457756,0.0033945431932807,12,0.00112125479305784,0.00110998708987609,0.000284876998502052,0.000691181165166199,0.00160591618623585,12,0.00728051670982192,0.00718375435099006,0.00272192212732348,0.00344524346292019,0.0117904217913747,12,0.0118097615195438,0.0108591970056295,0.00338136574237783,0.00756438868120313,0.0179504305124283
247,765004.757,6308910.098,20.899,"5",9,49.8152665032281,51.0596809387207,8.19620053376928,38.1327781677246,63.2217903137207,9,0.00186573179800891,0.00164883572142571,0.000534766557404354,0.00127377721946687,0.002994729205966,9,0.000862566534326308,0.000837629835586995,0.000131103278031303,0.000725486199371517,0.00114010123070329,9,0.00533019042470389,0.00520816026255488,0.00115711658644176,0.00401138886809349,0.00787791702896357,9,0.0113937912715806,0.0110374819487333,0.00193788762040348,0.00910021830350161,0.0154052525758743
248,765004.647,6308907.381,20.875,"1",9,64.2892011006673,71.5958709716797,19.4307456463796,37.5173873901367,92.7832946777344,9,0.00262940001104855,0.00265781860798597,0.000632023479233756,0.00169800594449043,0.00345150055363774,9,0.00134394006777762,0.00136706663761288,0.000233626699091762,0.000958221324253827,0.00164861953817308,9,0.00842123706307676,0.00809835735708475,0.00225694854384242,0.00522024324163795,0.0118955178186297,9,0.0142618767503235,0.013935063034296,0.00298344739617491,0.0100925974547863,0.0186507049947977
249,765004.673,6308906.789,20.879,"3",9,70.9582659403483,70.1316909790039,12.2314697219043,44.3452911376953,84.2682647705078,9,0.00337476009089086,0.00344713521189988,0.000647135217171757,0.00242172623984516,0.00421583419665694,9,0.00156209202638517,0.0016269467305392,0.000185610552791376,0.0012847245670855,0.00179173680953681,9,0.0109190836341845,0.0115884384140372,0.00201268703900561,0.00785705540329218,0.0134995216503739,9,0.0180540050690373,0.0180547498166561,0.00279895646351897,0.0137899266555905,0.0222662333399057
250,765007.674,6308892.844,20.864,"0",9,65.6750399271647,66.3319702148438,5.44344405090426,56.5221862792969,73.0757064819336,9,0.0036763407341722,0.00366551871411502,0.000479713765845428,0.0029693366959691,0.00429210346192122,9,0.00184585741307173,0.00189675122965127,0.000155781020598019,0.00157516286708415,0.00203669909387827,9,0.0106260625438558,0.0106720300391316,0.00107795516807801,0.00882933381944895,0.0122361490502954,9,0.0182764267341958,0.0181864127516747,0.00118684095842824,0.0165714472532272,0.020279299467802
251,765007.547,6308890.887,20.843,"0",9,53.870800866021,55.4992752075195,11.4450028803004,33.2826461791992,68.5546417236328,9,0.00256966793030086,0.00231419457122684,0.000664784953053109,0.00185516197234392,0.0036774727050215,9,0.00119624498377865,0.00108966557309031,0.000239917984207428,0.000906111614312977,0.00164378434419632,9,0.00724770366731617,0.0060225073248148,0.00195129253813595,0.00549890752881765,0.0113364821299911,9,0.0155610046866867,0.0141725270077586,0.00268352518506477,0.0125132817775011,0.0202050525695086
252,765007.953,6308889.221,20.766,"0",9,42.212068133884,41.578010559082,7.07772058596502,29.1474666595459,54.860408782959,9,0.00164118454429424,0.00166195631027222,0.000381521821323981,0.00111485843081027,0.00227914866991341,9,0.000892907523343133,0.000926734297536314,0.000182448456655204,0.000631992181297392,0.00117456982843578,9,0.0059093205879132,0.0061871656216681,0.00101963840910096,0.00425395974889398,0.00707083055749536,9,0.0127757820818159,0.0126172248274088,0.00112283365275805,0.0111528411507607,0.0141921984031796
253,765008.125,6308887.157,20.868,"0",10,50.0467481613159,51.6770629882812,13.3744325950892,26.8260631561279,65.7346649169922,10,0.00334198302589357,0.003420400316827,0.00058572727650953,0.00219950010068715,0.00418493710458279,10,0.00149882617406547,0.00154875969747081,0.00023151523753654,0.00103518401738256,0.00178808171767741,10,0.0105670759920031,0.0105489552952349,0.00220112023748072,0.00650120014324784,0.0134052978828549,10,0.0192694956436753,0.0193832032382488,0.00266963745151942,0.0145870000123978,0.0230389293283224
254,765015.197,6308889.591,20.859,"6",9,61.9597248501248,57.191780090332,11.8053876632001,44.661491394043,80.1471099853516,9,0.00214047370375031,0.00212375191040337,0.000399633309049023,0.00163272954523563,0.0029555675573647,9,0.00109994021477178,0.00107609003316611,0.000189972106354082,0.000843325047753751,0.0014579298440367,9,0.00662736263540056,0.00664282683283091,0.00119893064147859,0.00480608362704515,0.00856185052543879,9,0.0125348505874475,0.01289929356426,0.00119926352212106,0.010919920168817,0.0145983183756471
255,765023.129,6308890.02,20.832,"5",9,35.2773257361518,32.3003082275391,6.89619553099447,24.9839534759521,46.8425788879395,9,0.00178636892491745,0.00164526607841253,0.000425353469704163,0.00128548219799995,0.00252578710205853,9,0.000817843551178359,0.000734641449525952,0.000197972927279395,0.000565424910746515,0.00117749930359423,9,0.0052577105557753,0.00483872834593058,0.00110515280045315,0.00398500822484493,0.00726021965965629,9,0.0133248486866554,0.0127909174188972,0.00186547783141469,0.0108259525150061,0.016489814966917
256,765029.56,6308890.392,20.831,"6",10,46.7606342315674,50.0283432006836,11.3718570262046,26.3605728149414,63.4532928466797,10,0.00181753685465083,0.00177362031536177,0.000332168410056365,0.00137644121423364,0.00254972372204065,10,0.000869396404596046,0.000848567899083719,0.000127208493440428,0.00069798476761207,0.00112847832497209,10,0.00562593559734523,0.00532598025165498,0.00113691655685467,0.00415213732048869,0.00789065286517143,10,0.0116483005695045,0.0111248609609902,0.00184024739346781,0.00945132598280907,0.0154788224026561
257,765039.274,6308887.809,20.84,"3",9,49.6182238260905,47.409481048584,16.1224484911979,28.5078659057617,77.5124359130859,9,0.00236905943084922,0.00244364235550165,0.000507409802571013,0.00170474476180971,0.00312377884984016,9,0.0011254296081865,0.00119158974848688,0.000197456536939588,0.000848740863148123,0.00139871030114591,9,0.00808197187466754,0.00782639533281326,0.00166713702448794,0.00559062184765935,0.0103356763720512,9,0.015684077102277,0.0155381392687559,0.00197775947571329,0.0131032234057784,0.018476165831089
