field_1,field_2,field_3,field_4,field_5,G_count,G_mean,G_median,G_stdev,G_min,G_max,B_count,B_mean,B_median,B_stdev,B_min,B_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
273,771529.587,6306964.342,21.673,"-1",9,0.00329831237387326,0.00334751605987549,0.0002909579037144,0.00280034029856324,0.00384959182702005,9,88.5286593967014,91.2068557739258,9.05266767874577,72.5950241088867,101.297950744629,9,0.00273290566272206,0.00275039207190275,7.0665730447432e-05,0.00261984090320766,0.00283963372930884,9,0.00740326671964592,0.00762044358998537,0.000731528915110581,0.00590322725474834,0.00842410046607256,9,0.0113951176818874,0.0115716950967908,0.000877292992255098,0.0100051928311586,0.0130085842683911
274,771528.088,6306964.543,21.705,"-1",10,0.00673146690241992,0.00666386843658984,0.000598565004573663,0.00575410295277834,0.00767059251666069,10,194.697833251953,197.043243408203,8.19965098514086,181.091781616211,207.344879150391,10,0.00766997211612761,0.00786691508255899,0.000846969869783641,0.00606815749779344,0.00873255543410778,10,0.0109768474474549,0.0108946962282062,0.000482867271967733,0.0102746728807688,0.0118730766698718,10,0.0150038379244506,0.0150433219969273,0.000303479835274656,0.0143567994236946,0.0153480647131801
275,771527.295,6306963.72,21.679,"-1",10,0.00567601500079036,0.00563707272522151,0.00029771132888469,0.0052223103120923,0.00618953071534634,10,160.87158203125,162.548614501953,6.68362189227901,150.157821655273,172.560806274414,10,0.00526187946088612,0.00531065138056874,0.000582630096975613,0.00443748664110899,0.00624261284247041,10,0.0112765529192984,0.0111839571036398,0.000272887720801681,0.0109520042315125,0.0118308234959841,10,0.0171113593503833,0.0172635009512305,0.000814967899769465,0.0157158318907022,0.0182398073375225
276,771530.384,6306956.18,21.607,"1",11,0.00295213580300862,0.0029428768903017,0.000402873078549298,0.00238325842656195,0.0036430770996958,11,94.2087887850675,94.7191772460938,5.35721590011967,81.5281219482422,101.88663482666,11,0.00241644993763078,0.00244985707104206,0.000116884365137115,0.00218279706314206,0.00256011937744915,11,0.0062175186520273,0.00625586695969105,0.00113655281054412,0.00468042120337486,0.00832288153469563,11,0.00918975641781634,0.00918194931000471,0.00147835176520511,0.00719446269795299,0.0118608139455318
277,771532.286,6306952.797,21.636,"1",10,0.00275526796467602,0.00261875544674695,0.000277844827734704,0.00240725441835821,0.00324543798342347,10,74.4990673065186,72.6569976806641,6.15200340760732,63.9297523498535,84.9590072631836,10,0.00207161260768771,0.00204874644987285,0.000103505784503261,0.00196936330758035,0.00226577394641936,10,0.00628117932938039,0.00567560433410108,0.00108161801509959,0.00506742997094989,0.00789927691221237,10,0.0102409597486258,0.00978410663083196,0.00154902394844339,0.00843209493905306,0.0127172004431486
278,771531.971,6306952.546,21.615,"0",9,0.00285439423492385,0.00279600196518004,0.000381658963359272,0.00240996084176004,0.00343717797659338,9,83.0267978244358,81.4613037109375,6.18411796564897,76.2567901611328,93.8326416015625,9,0.00224994782668849,0.00222978368401527,5.98039312934073e-05,0.00216451194137335,0.00237279897555709,9,0.00650285479302208,0.00628428300842643,0.00150380545607367,0.00483435206115246,0.00877669639885426,9,0.010163361310131,0.00945626758038998,0.00217367713295746,0.00764031428843737,0.0132691944018006
279,771531.174,6306952.892,21.639,"0",9,0.00319059216417372,0.00321940239518881,0.000243825544501267,0.00285514281131327,0.00358930649235845,9,89.0215657552083,90.4885635375977,5.83931245766373,78.4591522216797,97.4340286254883,9,0.00242593491242992,0.00241828477010131,4.81600701290155e-05,0.00235398020595312,0.00253312429413199,9,0.00719401286914945,0.00711241643875837,0.00111488852004942,0.00563954329118133,0.00892819929867983,9,0.0112261641770601,0.0111176753416657,0.00131785704443956,0.00933052226901054,0.0132882250472903
280,771534.164,6306944.472,21.54,"3",12,0.00253274338319898,0.0025368903297931,0.000119500595469812,0.00236280728131533,0.00271069025620818,12,83.4505570729574,83.045597076416,5.26133323528359,75.631103515625,94.3282775878906,12,0.00221944800190007,0.0022309705382213,5.45809013519805e-05,0.00207667984068394,0.00229764473624527,12,0.0053595620362709,0.00522738206200302,0.000365485271250081,0.00479737296700478,0.00598531402647495,12,0.00852817165044447,0.00834990339353681,0.000677688282033606,0.00754588283598423,0.00957033410668373
281,771534.121,6306946.272,21.597,"0",9,0.00331748274361922,0.00330806593410671,0.000169201790427698,0.00305572780780494,0.00356088811531663,9,99.6337034437392,98.6480407714844,4.72567048670453,90.7241668701172,108.116928100586,9,0.00241335595233573,0.00240153353661299,0.000114635510027632,0.0022516546305269,0.00262707145884633,9,0.00758947287168768,0.00755133526399732,0.000543105657825079,0.00663126772269607,0.00837987568229437,9,0.011340635518233,0.0112608717754483,0.000769356301398864,0.00994197279214859,0.0126427495852113
282,771533.207,6306946.906,21.569,"0",10,0.00251362714916468,0.00245592696592212,0.000139011001205449,0.0024039123672992,0.00288073578849435,10,82.7296180725098,80.7074241638184,6.17874685893999,73.7026672363281,93.6843795776367,10,0.00256555275991559,0.00258531677536666,5.6138238951857e-05,0.00247197994031012,0.0026347478851676,10,0.00522137847729027,0.00510466401465237,0.000486107528099997,0.00468459678813815,0.00645436067134142,10,0.00816400432959199,0.00802173232659698,0.0005062448747327,0.00761344004422426,0.00930529274046421
283,771534.594,6306946.802,21.596,"0",10,0.00288766215089709,0.00273496145382524,0.000373382920769619,0.00247434573248029,0.00358148710802197,10,87.7620986938477,86.7444152832031,6.38797962831048,76.4190139770508,99.7030792236328,10,0.00239224706310779,0.00242272461764514,9.70735664040129e-05,0.00220399489626288,0.00252197938971221,10,0.00614382019266486,0.00556048331782222,0.00123064432684701,0.00481351930648088,0.00879288371652365,10,0.00974050024524331,0.00886003952473402,0.00171572319104304,0.0080298250541091,0.0132184205576777
284,771534.868,6306947.952,21.58,"0",9,0.00267999624419543,0.00265750358812511,0.000140946487721612,0.0025172526948154,0.00294320890679955,9,85.712521870931,84.2756881713867,3.21080754794093,81.9409713745117,91.8513641357422,9,0.00231731020741993,0.00231985398568213,2.53558971703374e-05,0.00227481732144952,0.0023494518827647,9,0.00561230226109425,0.00546578085049987,0.000362805475855114,0.00514689926058054,0.00621540797874331,9,0.00792351478917731,0.00779550801962614,0.000491338329379005,0.00731416419148445,0.00875103939324617
285,771533.609,6306948.537,21.586,"0",9,0.0033859823209544,0.00351440906524658,0.000289983606876858,0.00277449982240796,0.00366002810187638,9,85.121815999349,84.8367309570312,1.92063135667699,82.557243347168,89.1361923217773,9,0.00226837787259784,0.00224935635924339,9.24069048951601e-05,0.00217392924241722,0.00246425764635205,9,0.00822710442460246,0.008528140373528,0.00081738181958335,0.00658410647884011,0.00921949464827776,9,0.0125650995307499,0.0129722468554974,0.00103052191133391,0.0104593746364117,0.0136003969237208
286,771531.688,6306947.733,21.591,"1",9,0.00289676084907519,0.00295485905371606,0.000289111103572962,0.00243274448439479,0.00327565567567945,9,85.9944127400716,84.9446868896484,4.90316236767856,76.3591156005859,92.4449157714844,9,0.0022424702377369,0.00226535554975271,9.55281407172759e-05,0.00212679570540786,0.00243547069840133,9,0.00658405225517021,0.00673976726830006,0.000830448239475532,0.00546793080866337,0.00793928653001785,9,0.00980042210883564,0.0100159151479602,0.000886509414919653,0.00852691661566496,0.0110909380018711
287,771532.745,6306945.785,21.592,"1",9,0.00280809130830069,0.00264140823855996,0.000311682704909033,0.00246090884320438,0.00332167837768793,9,83.9512117173937,83.5524215698242,3.40356152681265,79.9374847412109,91.3002395629883,9,0.00240474183940225,0.00238751992583275,7.73787301926958e-05,0.00230609113350511,0.00252487719990313,9,0.0060760664443175,0.00569113809615374,0.000864436440646931,0.00523063354194164,0.00771409086883068,9,0.00907874097012811,0.00871102977544069,0.000666746098683826,0.00825078878551722,0.0101617639884353
288,771533.495,6306939.078,21.498,"1",9,0.00298065487812791,0.00291592464782298,0.000305544907652033,0.00261289393529296,0.00347539642825723,9,67.7939016554091,68.4464340209961,6.16166660936123,55.138240814209,78.0391693115234,9,0.00172763692939447,0.00171607360243797,5.22411009520084e-05,0.00164581777062267,0.00180715823080391,9,0.00790913713475068,0.00840290449559689,0.000917462327049814,0.00657422747462988,0.00924640335142612,9,0.0126663016983204,0.0125405071303248,0.00120755868929879,0.0110840555280447,0.0145768150687218
289,771533.759,6306937.579,21.522,"1",9,0.00265493233584695,0.00261758849956095,0.000169267232074032,0.00237973686307669,0.00294216442853212,9,85.3861702813043,86.4146118164062,5.04710885243123,76.8165512084961,92.7269821166992,9,0.0022619622759521,0.00226809177547693,4.78100242699781e-05,0.00218337820842862,0.00233179097995162,9,0.00546879135072231,0.00557884713634849,0.000403685918596184,0.00484632886946201,0.00600022822618484,9,0.00840904149744246,0.00838244613260031,0.00039494370903013,0.00783542077988386,0.00915870536118746
290,771668.42,6306891.249,21.37,"7",10,0.00204950673505664,0.00201428844593465,0.000107402948723875,0.00196216511540115,0.00235636229626834,10,84.7233901977539,85.0590362548828,4.32951099912627,77.4390411376953,92.3606262207031,10,0.00200679656118155,0.00201106630265713,4.27762995461452e-05,0.00193353369832039,0.00208927481435239,10,0.0037060979520902,0.00342305039521307,0.000534153782440432,0.00325643271207809,0.00505434442311525,10,0.00486097973771393,0.00469288439489901,0.00040243087608297,0.00442254589870572,0.00584348337724805
291,771672.189,6306890.702,21.368,"8",10,0.00226364259142429,0.00216643465682864,0.000236306139801707,0.00208946969360113,0.00290895509533584,10,81.3888496398926,81.5983734130859,4.81978746615651,73.3585052490234,89.8065567016602,10,0.0020283741177991,0.00202491646632552,5.4664061075206e-05,0.00193094764836133,0.0021043736487627,10,0.00437550137285143,0.00394977349787951,0.000822881153063181,0.00356706022284925,0.00646556308493018,10,0.00572426645085216,0.00554774468764663,0.000694828975944567,0.00510241324082017,0.0076113254763186
292,771683.234,6306890.022,21.384,"7",10,0.00231385284569114,0.00227278226520866,0.000133265318489347,0.00220060860738158,0.00265817833133042,10,92.6568367004395,91.8106155395508,5.46360427167256,85.1189804077148,101.532157897949,10,0.00240777384024113,0.002402497921139,2.37517552541341e-05,0.00238019460812211,0.00245683337561786,10,0.00379703158978373,0.00373330037109554,0.000238075122731026,0.00358035136014223,0.00442586420103908,10,0.00508870524354279,0.00500211585313082,0.000293666371863287,0.00483344681560993,0.005878412630409
293,771692.776,6306890.774,21.379,"6",9,0.00281980235336555,0.00276333373039961,0.000185157437841055,0.00262218154966831,0.00319963367655873,9,101.723175048828,101.490051269531,3.05750353944391,94.9465026855469,105.884574890137,9,0.00256320055470698,0.00256000552326441,4.68895956297089e-05,0.00249948212876916,0.00263877422548831,9,0.00494088454999857,0.00466286158189178,0.000504340642828048,0.00439724652096629,0.0061582587659359,9,0.00587925516689817,0.00576226646080613,0.000494016081960949,0.00533632608130574,0.00693801091983914
294,771701.032,6306898.603,21.434,"7",10,0.00247806864790618,0.00246402772609144,0.000174721573118129,0.00224318588152528,0.00284307659603655,10,91.7347129821777,91.1081886291504,6.42128219727375,82.4007415771484,105.977806091309,10,0.00215646880678833,0.0021590911783278,7.29739262740615e-05,0.00203566276468337,0.00228391704149544,10,0.00464730355888605,0.00453383382409811,0.000370529410234192,0.00413114577531815,0.0051791868172586,10,0.00646862150169909,0.00634831353090703,0.000435887006555057,0.00584875838831067,0.00714040733873844
295,771703.984,6306901.72,21.453,"9",11,0.00254144428551874,0.00242166616953909,0.000270322761897613,0.00219346233643591,0.003019466297701,11,99.1107156926935,99.1785659790039,4.40346847747191,92.7058944702148,108.623886108398,11,0.00230469194833528,0.00231599970720708,7.42868528674645e-05,0.00219622999429703,0.00246035563759506,11,0.00462033502249555,0.00425108522176743,0.000792717033067263,0.00360247562639415,0.00602416694164276,11,0.00583663294938478,0.00549073936417699,0.000844339542327697,0.00479520205408335,0.0074179875664413
296,771705.538,6306906.719,21.566,"4",9,0.00235242913994524,0.00231909216381609,0.000286369333548248,0.00204785657115281,0.00289776804856956,9,87.1522199842665,86.066047668457,3.97519303632588,82.9372406005859,96.1416168212891,9,0.00195668536859254,0.00194809050299227,2.79579621688333e-05,0.00192238995805383,0.00200278172269464,9,0.00485060017348992,0.00479136500507593,0.000986612812929863,0.00383631349541247,0.00674224924296141,9,0.00746419130721026,0.00750675424933434,0.00113120172587372,0.00623138342052698,0.00937298219650984
297,771710.202,6306909.919,21.608,"4",10,0.00275758325587958,0.00271790905389935,0.000211823495206675,0.00240516546182334,0.00305507471784949,10,107.06869430542,107.592422485352,4.57858249646489,97.4430999755859,112.745910644531,10,0.00242803248111159,0.00243329838849604,6.99838053356289e-05,0.00232431362383068,0.0025551519356668,10,0.00538145089522004,0.0052950803656131,0.000736679842981038,0.00419617956504226,0.00626522395759821,10,0.00760140884667635,0.00756016699597239,0.000864259687640685,0.00623903097584844,0.00871184375137091
298,771712.462,6306914.302,21.643,"6.5",9,0.00231247459952202,0.00232491875067353,4.14073377708462e-05,0.00223987083882093,0.00236445269547403,9,93.9347415500217,92.6450500488281,4.17816869913628,88.2660293579102,102.123077392578,9,0.00257543676222364,0.00257126474753022,5.72253597011352e-05,0.00250228377990425,0.00267165736295283,9,0.00416206268386708,0.00419060606509447,0.000115679196875831,0.003945869859308,0.00430090958252549,9,0.00509439802004231,0.00508161541074514,0.000138712129594892,0.00485021248459816,0.0053088772110641
299,771715.773,6306920.377,21.698,"7",12,0.00247199943987653,0.00237191829364747,0.000244124568726009,0.0022204308770597,0.00308185606263578,12,91.012170791626,89.3160934448242,6.12690547770669,81.0290451049805,103.558113098145,12,0.00243628900110101,0.00242743070703,4.69469053782578e-05,0.00236156675964594,0.00252734590321779,12,0.00480196566786617,0.00452725286595523,0.000537966453294257,0.00436763232573867,0.00608976883813739,12,0.00646860614263763,0.00621838006190956,0.000655648267407566,0.00589576782658696,0.00814476702362299
300,771721.021,6306920.052,21.753,"2",11,0.00264490122737532,0.00261044315993786,0.000140035035747542,0.00247965683229268,0.00293634296394885,11,117.660317160866,116.855392456055,3.48074124387119,111.772399902344,123.965400695801,11,0.00271282146092166,0.00271099107339978,0.000106907504674992,0.00252243760041893,0.00290193944238126,11,0.00480606483126229,0.00475138099864125,0.000274432573335348,0.00450350530445576,0.00531676830723882,11,0.00632479401643981,0.00609032763168216,0.000579865059070563,0.0057279160246253,0.00747301848605275
301,771731.158,6306927.041,21.787,"9",10,0.00282009041402489,0.00280504464171827,0.000226733586370139,0.00252672773785889,0.00314949778839946,10,101.058600616455,99.9226493835449,4.7507115865198,93.9047241210938,109.026779174805,10,0.00222043348476291,0.00221391441300511,6.56960432487416e-05,0.00209979619830847,0.00236249156296253,10,0.00583760384470224,0.00607103109359741,0.000645581423337784,0.00496678287163377,0.00682532601058483,10,0.00726566170342267,0.00755518907681108,0.000900178148146871,0.00577344419434667,0.00877930968999863
302,771739.413,6306929.942,21.823,"7",8,0.00251655775355175,0.00245696981437504,0.000160910978399904,0.00235802703537047,0.00283518619835377,8,110.938138008118,110.109256744385,5.90524936320925,102.684577941895,122.433708190918,8,0.00273359564016573,0.00274975982028991,5.66257490032612e-05,0.00261821458116174,0.00279604946263134,8,0.00431948719779029,0.00418355106376112,0.00032282964479796,0.00400004535913467,0.0049097896553576,8,0.00477065495215356,0.00466844555921853,0.000295446473962964,0.00445088092237711,0.00547441840171814
303,771751.692,6306932.614,21.887,"7",9,0.00235214485372934,0.00233526062220335,0.000117280036464717,0.00223239068873227,0.00263479887507856,9,104.860928005642,104.457221984863,3.11325819126844,100.954902648926,111.160102844238,9,0.00245649727164871,0.00245345011353493,2.48067919184243e-05,0.00242682872340083,0.00249402900226414,9,0.00448485075806578,0.00439755991101265,0.000282541004154169,0.00415383279323578,0.00517950765788555,9,0.00575665229310592,0.00559775670990348,0.000501099616294774,0.00513293175026774,0.00688836164772511
304,771762.044,6306933.65,21.881,"7.5",9,0.00228492739713854,0.00232127821072936,0.00010492103855463,0.00208832486532629,0.00239927554503083,9,98.9002583821615,100.631805419922,7.5062372934727,86.3573989868164,109.212326049805,9,0.0021903487181084,0.0021880439016968,6.64268413958166e-05,0.0020768407266587,0.00227728276513517,9,0.0043563242846479,0.00436469726264477,0.00028699546876264,0.00386683945544064,0.00474247708916664,9,0.00591742537087864,0.00591610698029399,0.000445810492359876,0.00526058999821544,0.0066584306769073
305,771784.687,6306935.493,21.924,"6.5",12,0.00247512594796717,0.00242677226196975,0.000184508514995653,0.00225593708455563,0.00286860950291157,12,88.1471716562907,85.3377113342285,12.8498918488794,71.2989273071289,112.170585632324,12,0.00190897427576904,0.00190702790860087,5.57940433997739e-05,0.0018339118687436,0.00203914195299149,12,0.00533878582064062,0.00511433789506555,0.000687744990825813,0.00435063289478421,0.00657111080363393,12,0.00776478341625382,0.00741455750539899,0.000954627776508491,0.00678534246981144,0.00964137353003025
306,771798.076,6306934.55,21.896,"10",9,0.00290174207960566,0.002924989676103,0.000361401497126974,0.00232856767252088,0.00339753343723714,9,96.102537367079,95.3146591186523,11.9134097684599,76.5292358398438,109.186935424805,9,0.00187347760786199,0.00186589558143169,7.91745445755775e-05,0.00179217371623963,0.00204620766453445,9,0.0064223250374198,0.00679882755503058,0.000759654854772265,0.00518539641052485,0.00735174352303147,9,0.00943154319086009,0.00995088554918766,0.00106542636253405,0.00744663504883647,0.0106896497309208
307,771804.13,6306934.487,21.856,"12",9,0.00271739958164593,0.00271395943127573,0.000289891873339806,0.00227652979083359,0.00327384332194924,9,107.523203531901,106.610626220703,6.53016605279278,95.5663604736328,119.122817993164,9,0.00231329245596296,0.00233001308515668,4.62050137100765e-05,0.00221860175952315,0.0023797417525202,9,0.00465193359802167,0.00456695398315787,0.000727796072025726,0.00376554601825774,0.00610156264156103,9,0.00572423683479428,0.00555607955902815,0.000913173465349425,0.0045815915800631,0.00753852445632219
308,771815.665,6306935.684,21.876,"9",9,0.00294880023122662,0.00281502050347626,0.000349697341461422,0.00256896275095642,0.00376628083176911,9,99.7322107950846,97.7268142700195,9.07222488868902,87.227653503418,113.60327911377,9,0.00223245065555804,0.0022486902307719,0.000109220490120447,0.00202199397608638,0.0023843003436923,9,0.00572703727003601,0.00534810079261661,0.00084564918053509,0.00501778675243258,0.00775647303089499,9,0.00777955715441042,0.0070996773429215,0.00137109285708321,0.00654665753245354,0.0108011774718761
309,771822.132,6306934.365,21.872,"9",9,0.00299264821741316,0.00308230007067323,0.000207769102850969,0.0026132867205888,0.00327086821198463,9,103.387664794922,104.391510009766,3.36793210665639,97.6041641235352,107.548973083496,9,0.00233215197092957,0.00232368847355247,6.11752022739999e-05,0.00223261606879532,0.00241852924227715,9,0.00610132267077764,0.00618294486775994,0.000826950063055947,0.00484660174697638,0.00751985842362046,9,0.00789559606669678,0.00797959323972464,0.00111980461620036,0.00599503982812166,0.009664511308074
310,771834.301,6306938.239,21.91,"7",9,0.00289041626577576,0.00285218772478402,0.00017050557564593,0.00257175671868026,0.00315887667238712,9,98.6501185099284,99.664909362793,6.6076402806254,86.5676956176758,109.144134521484,9,0.00256379561809202,0.00253352266736329,8.99728286726469e-05,0.00241669546812773,0.00271608540788293,9,0.00528393613381518,0.00503049278631806,0.000637020580485083,0.00459613231942058,0.00656644208356738,9,0.00676009250390861,0.00667585246264935,0.000815940838075608,0.00568636832758784,0.00805382803082466
311,771840.236,6306944.55,21.894,"9",9,0.00277279444142348,0.00287233199924231,0.000329761526268545,0.0022157586645335,0.0031840237788856,9,101.715031941732,103.052436828613,6.59797654255496,89.3244094848633,110.923080444336,9,0.00204455200582743,0.00204568193294108,3.7859465744021e-05,0.00200448604300618,0.00212921970523894,9,0.00573461611444751,0.00612280378118157,0.00115692211182989,0.00387160200625658,0.00711614498868585,9,0.00748931507890423,0.00786522962152958,0.00141557045061142,0.00490684807300568,0.00931975059211254
312,771849.22,6306944.826,21.955,"9",9,0.00282545273916589,0.00287206470966339,0.000236848960769533,0.00244768126867712,0.00317899300716817,9,91.810415479872,92.4463348388672,4.21907312630082,85.6741790771484,97.6659317016602,9,0.00193936433384402,0.00191812287084758,8.27458087357844e-05,0.00185182353015989,0.00209272815845907,9,0.006405393489533,0.00679274275898933,0.00102085296697869,0.00493269320577383,0.00796397589147091,9,0.00878904066565964,0.00927211530506611,0.00119586448230884,0.00688590668141842,0.0106871007010341
313,771867.118,6306946.122,21.945,"8",10,0.00286157985683531,0.00297405326273292,0.00030048019494454,0.00231873150914907,0.00321020721457899,10,98.1699935913086,99.8186264038086,5.5065696358887,87.3970260620117,104.229515075684,10,0.00226694606244564,0.0022536989999935,3.51570514392764e-05,0.00222579436376691,0.00235555064864457,10,0.00589824724011123,0.00618841452524066,0.000965207322828198,0.00423744041472673,0.00734120327979326,10,0.00755254724062979,0.00808591488748789,0.0012205621005453,0.00532764242962003,0.00908265262842178
314,771877.858,6306947.154,21.946,"8",9,0.00275482977223065,0.00271982490085065,0.000181231055364703,0.00253074034117162,0.00315580796450377,9,106.572025722928,109.183883666992,5.10774557280572,97.0127410888672,112.124092102051,9,0.00270138727501035,0.00270750420168042,8.31751700114759e-05,0.00256941257975996,0.00284214923158288,9,0.00543962750169966,0.00546424835920334,0.000933945542503799,0.00447428738698363,0.00768893910571933,9,0.00625733399970664,0.00647123530507088,0.000872483948699408,0.00510464748367667,0.00812518130987883
315,771883.024,6306943.695,21.98,"6",9,0.00293523880342642,0.00295857759192586,0.000153245034906896,0.002654695417732,0.00314391381107271,9,106.24743991428,107.012367248535,2.49885969189535,102.076705932617,110.086036682129,9,0.00237170159299341,0.00235691387206316,3.87089710236035e-05,0.00233245850540698,0.002441052114591,9,0.0062694582156837,0.00624358281493187,0.000310406092305669,0.00578284543007612,0.00677848467603326,9,0.00787758351200157,0.00777137046679854,0.000410835826639474,0.00742795784026384,0.00865644868463278
316,771894.262,6306941.515,21.898,"9",9,0.00361612609898051,0.0035563837736845,0.000193878418507166,0.00339439115487039,0.00390978204086423,9,109.775052388509,110.140663146973,4.20895356872985,102.084014892578,114.122039794922,9,0.00237846390033762,0.00238328892737627,4.918103050188e-05,0.00230928394012153,0.00246793939732015,9,0.0077932246753739,0.0077573605813086,0.000678862919127894,0.00638185674324632,0.00881719402968884,9,0.0104470228155454,0.010487861931324,0.000805314532230355,0.0090353786945343,0.0118491556495428
317,771909.037,6306942.273,21.879,"10",9,0.00299156493403845,0.00289704860188067,0.000391783547014948,0.00258794752880931,0.00379639700986445,9,109.963893466526,111.369529724121,8.30716493078298,97.4136276245117,121.161964416504,9,0.00251762646560868,0.00249893986620009,5.04858761310864e-05,0.00244611082598567,0.0026070058811456,9,0.00516690572516786,0.00499331625178456,0.000810781951299946,0.00426455214619637,0.00674413982778788,9,0.00596486104445325,0.00592916831374168,0.000851129778439521,0.00506357429549098,0.00767381396144629
318,771917.903,6306942.782,21.914,"9",9,0.00293834898103442,0.00293203396722674,0.000141315588308435,0.00274264137260616,0.00321498024277389,9,103.26456451416,102.493812561035,3.59889706069073,97.5035552978516,108.07201385498,9,0.00213185268350773,0.00213254150003195,5.48180794350281e-05,0.00202518957667053,0.00223209778778255,9,0.00629511372082763,0.00619538826867938,0.00048420340218619,0.00568308681249619,0.00717411423102021,9,0.00829458009037707,0.00830619968473911,0.000585216962966187,0.00754419062286615,0.00921529065817595
319,771923.942,6306942.529,21.93,"9",9,0.0029250211858501,0.00291623221710324,0.000322340244000124,0.0024860929697752,0.00328299379907548,9,101.958470662435,103.294303894043,5.40872016936632,92.8879623413086,112.630470275879,9,0.0023093426393138,0.00233223475515842,6.25644973450994e-05,0.00220466032624245,0.00240109395235777,9,0.00609343545511365,0.00655452953651547,0.000962106976984545,0.00442114099860191,0.00707902805879712,9,0.00728516456567579,0.0076513234525919,0.00144425655424953,0.00500035518780351,0.00919301621615887
320,771934.842,6306940.624,21.873,"10",9,0.00306864835632344,0.00305795040912926,0.000148997652894954,0.00284768408164382,0.00336418789811432,9,110.031802707248,110.965728759766,4.2755743365808,104.042655944824,116.634635925293,9,0.00240300864809089,0.00241278763860464,4.12222479525864e-05,0.00230049923993647,0.00244842190295458,9,0.00602084134394924,0.00600693607702851,0.000691518295339408,0.00490992423146963,0.00731709320098162,9,0.00718136462900374,0.00721718044951558,0.000661693380000293,0.00607367744669318,0.00832091644406319
321,771939.589,6306940.519,21.902,"10",10,0.00281950822100043,0.00282103463541716,0.000204752469948996,0.00250812736339867,0.00312509504146874,10,111.264695739746,110.671493530273,2.81555304415781,105.005348205566,115.014541625977,10,0.00249684455338866,0.00249506079126149,3.9282531490333e-05,0.00244648079387844,0.00257695117034018,10,0.00513729499652982,0.0049826439935714,0.000660664549627387,0.00413569854572415,0.00611471058800817,10,0.00625863159075379,0.00620476668700576,0.000835661494130278,0.00499396631494164,0.00759994518011808
322,771956.278,6306939.264,21.936,"6",10,0.00278942084405571,0.00282611709553748,0.000248777771606742,0.00237238081172109,0.00306818075478077,10,107.940003967285,107.951168060303,6.81210008386938,98.4537887573242,118.459564208984,10,0.0022717798827216,0.00224365608301014,9.59029608946751e-05,0.00215032300911844,0.00245274789631367,10,0.00553294592536986,0.00558118894696236,0.000594995385070478,0.00450335536152124,0.00639402726665139,10,0.00685358424670994,0.00688771135173738,0.000777415678281148,0.00561755429953337,0.00798562821000814
323,771977.909,6306937.681,21.83,"10",9,0.00350004118970699,0.00364351039752364,0.00037388607709691,0.00283815292641521,0.00394978746771812,9,99.099978129069,100.307800292969,8.32171648830936,82.1022796630859,110.974731445312,9,0.0022674766369164,0.00226655579172075,2.42913976957783e-05,0.00221947976388037,0.0023080250248313,9,0.00738680792144603,0.00754111865535378,0.00113713534377818,0.00547017762437463,0.00866852793842554,9,0.00926387232417862,0.00962540227919817,0.00144380128258568,0.0066762687638402,0.0108037199825048
324,771984.438,6306938.384,21.877,"10.5",10,0.00288529440294951,0.0026665962068364,0.000511071841681204,0.00218793679960072,0.00380855984985828,10,99.1549530029297,99.8279113769531,8.77635734202883,82.5357055664062,109.135864257812,10,0.00222839592024684,0.0022350971121341,5.04842247211025e-05,0.00215176190249622,0.00229838420636952,10,0.00606266749091446,0.00585100101307034,0.00136158232993457,0.00426214095205069,0.0078966012224555,10,0.00787723497487605,0.00777285173535347,0.00164508857979098,0.00594067387282848,0.0104926750063896
325,771995.851,6306940.697,21.881,"7",10,0.0033612996339798,0.00336254027206451,0.000189283977670252,0.00302162882871926,0.00370171200484037,10,109.630084228516,108.903388977051,3.57956423768709,105.891532897949,118.773025512695,10,0.00256541322451085,0.0025474481517449,4.99186783004418e-05,0.00251964898779988,0.00265493523329496,10,0.00714854630641639,0.00717122131027281,0.000646952054825683,0.00595831591635942,0.00822668988257647,10,0.00867760516703129,0.00873044831678271,0.000864733151101712,0.0069339806213975,0.00996286887675524
326,772003.304,6306943.559,21.812,"12",11,0.0028319333425977,0.00281250150874257,0.000150671147889179,0.00259405700489879,0.00314013822935522,11,94.9039604880593,94.3016738891602,5.76105656838231,86.8800964355469,104.93643951416,11,0.00224739649671723,0.0022530653513968,6.26349591053122e-05,0.00213427096605301,0.00234657363034785,11,0.0055431704968214,0.00539086386561394,0.000376666596876438,0.00489151803776622,0.00629858626052737,11,0.00663028746335344,0.00665940158069134,0.000388820128109978,0.00605726987123489,0.00728351017460227
327,772011.224,6306948.206,21.829,"3.5",12,0.00245806351692105,0.00245636841282248,4.09085579006485e-05,0.00239315698854625,0.00255473214201629,12,102.493187586466,102.695602416992,1.21749094776553,100.468338012695,104.76488494873,12,0.00273986659400786,0.00276011193636805,4.73245734749425e-05,0.0026417498011142,0.00282117165625095,12,0.00374634593026713,0.00375577714294195,9.2455781581543e-05,0.00357570196501911,0.00390327256172895,12,0.0033889603218995,0.00337981758639216,9.26048925133283e-05,0.00321756326593459,0.0035760048776865
