desc,NIR_mean,Red_mean,Green_mean,RedEdge_mean,NDVI,GNDVI,NDWI,SAVI,OSAVI,NDWI2,NDWI3,WI,MNDWI3
0.0,7915.85438621818,17007.2200567826,19845.6299504355,4331.0773302536,-0.3647770539447863,-0.42972398087757707,0.42972398087757707,-0.5836292359768013,0.2927081769504075,0.641714872089881,0.05087936097502453,0.975824633731349,0.41565641491981087
2.6,10679.2903055088,20049.8124127977,23372.8738994467,5417.93865768583,-0.3049396590973846,-0.3727687766785361,0.3727687766785361,-0.48789392820030786,0.3268482830090038,0.6236341960176035,-0.036196352586236505,1.1245147200954513,0.2687433065111481
4.0,10510.7269534257,22122.8294361047,25820.2835835258,5918.46699384142,-0.3558331903538541,-0.4213908835409099,0.4213908835409099,-0.5693226370100679,0.27951827547499186,0.6270510410033686,0.08306990224592976,0.8855713331510697,0.43890309259978383
6.0,10172.6590307522,20935.6493575244,24117.7977284759,5563.57991241157,-0.3459844293824833,-0.40667695958791344,0.40667695958791344,-0.5535644101650695,0.29289585236902704,0.6251130941612709,0.02719445222212067,1.0869342369687391,0.373178881604604
3.5,9278.46488696489,21437.3395863396,24296.0872053872,5332.46253006253,-0.395850765033426,-0.4472918142620035,0.4472918142620035,-0.6333488522690573,0.27007199777775437,0.6400456601706436,0.01581105631661518,1.02970287486459,0.41166182135004115
2.5,10002.6720704252,22431.5226091976,25195.8842601501,5565.39469886473,-0.38320206996170575,-0.43164304942039006,0.43164304942039006,-0.6131119699835605,0.2850243024595441,0.638155831798811,0.04754511276265181,0.9280697608544047,0.4307471827243576
4.0,9548.86477382098,21619.0782483157,24436.6309913378,5293.13782483157,-0.38726371727264736,-0.43806235225732526,0.43806235225732526,-0.6196100198034745,0.2867353593763534,0.6439166508450783,0.03225262164958564,1.0312000074712762,0.419516338922233
6.0,8858.55287212547,21572.8831906091,24211.46680458,5129.95025497931,-0.4178025083099256,-0.46425475649986153,0.46425475649986153,-0.6684708334216475,0.26654764868454334,0.6503270278619352,0.012534027486313945,1.0235575422907466,0.43033653579623954
7.0,7962.74361441147,17990.3693299341,20582.676415412,4363.52301698013,-0.3863746802561255,-0.44210009128664324,0.44210009128664324,-0.6181851968248611,0.29199600374253776,0.6501653064382878,0.026031793115373285,1.0101763517118387,0.41240647337149877
5.4,9424.80863247041,20534.2984313348,23309.5696275623,5106.60451352132,-0.3708217930262082,-0.4241644941228224,0.4241644941228224,-0.5933029865855229,0.2971633987393857,0.6405846551919684,0.013345180409321136,0.9914050918211658,0.38416697343552936
5.7,9544.3852778446,20604.549242242,23368.4331970171,5190.59932643733,-0.36685090668887854,-0.42002017936358427,0.42002017936358427,-0.5869497696969754,0.29547271804695857,0.6365003385759311,0.06394369276482756,0.9611942290291852,0.43079459945370613
6.0,9391.74617531031,20313.426488983,23016.6939286058,5094.64038295006,-0.3676693092176819,-0.4204135623191906,0.4204135623191906,-0.588259012797236,0.29663061765461257,0.6375383447483116,0.03656039926897162,1.0643332876790776,0.40422970848665357
5.7,9579.15299100053,21423.8235237499,24176.3832234467,5253.18023003994,-0.38204946312538657,-0.4324395897523505,0.4324395897523505,-0.6112673111562641,0.2916582776622064,0.6429997856853991,0.06250309896472785,0.9477998372770382,0.4445525620901144
3.0,8908.79925883146,19798.9854653961,22401.2063239965,4786.96645490423,-0.3793461011073422,-0.43092956433597635,0.43092956433597635,-0.6069410765489264,0.3009567256099731,0.6478640551659923,0.08888798424192056,0.988940550810501,0.46823408534926275
4.3,7869.74177093359,19478.8110202117,22096.9325312801,4496.86987487969,-0.4244856880703687,-0.4747670901637398,0.4747670901637398,-0.679162200770576,0.27274018079121837,0.6618106876030558,0.027291899823376178,1.0120122641889948,0.45177758789374484
9.0,6863.32412531883,13548.5580153039,16283.8333894798,3595.8912844699,-0.327516778900092,-0.40698341721389214,0.40698341721389214,-0.5240114431105534,0.31239750907041797,0.6382353032100149,0.03028184201854172,1.0645919963878085,0.35779862091863374
7.5,11470.4061797247,29013.2115228929,32183.9239902851,6705.86232796618,-0.43333097037011864,-0.4744894201764761,0.4744894201764761,-0.6933192770390197,0.2621299223073488,0.6551350386402578,0.044165699007547674,0.9284308638391353,0.4774966693776663
4.5,11054.0128730252,27389.8143313679,30668.994463699,6419.17630643201,-0.42492651346835614,-0.47012386792667454,0.47012386792667454,-0.6798718106628878,0.2652541856550292,0.6538423883875287,0.0316893727772154,1.0216955738241773,0.45661588624557153
5.5,10827.1044487427,27950.2763708335,31296.440286087,6402.37362241914,-0.44157628906814694,-0.48593573893650266,0.48593573893650266,-0.7065111307062815,0.25681165779069864,0.6603408458442483,0.020628030408900502,1.081085818263269,0.46220431947704743
5.5,9109.86565015967,25695.1193721045,28864.777268025,5772.38051545001,-0.4765194902780598,-0.5202132291388952,0.5202132291388952,-0.7624180411889966,0.22425950340896908,0.6666943314728933,0.008887335244827736,1.093052720942746,0.4854068255228875
13.0,8611.56977005805,25491.8002519912,28629.0427035054,5462.86959456419,-0.49497250479994737,-0.5375172856691725,0.5375172856691725,-0.7919420745922343,0.22371762696342193,0.679521081316784,0.04160091550185998,1.0342332148169355,0.5365734203018073
8.8,9187.53563073601,26769.5946104013,29947.0660878172,5718.03513586467,-0.4889728090577779,-0.530464845570138,0.530464845570138,-0.7823434398893441,0.2327653566038239,0.679348442052487,0.014737099343477122,1.053768501958666,0.5037099084012551
8.0,9769.88712942553,26518.1924962886,29682.8218543344,5765.50605065455,-0.4615373847172402,-0.5047292122096282,0.5047292122096282,-0.7384476057925342,0.25775859241885885,0.6747092801608213,0.026173906393627044,0.9731417655123514,0.48771129111086725
5.6,9201.23587113031,26656.6704463643,29719.1642818575,5682.42706083513,-0.48679458361788713,-0.5271767075897364,0.5271767075897364,-0.7788583013773936,0.23642088821683016,0.6789733542863429,0.024592479512198607,0.9587006339868319,0.5113870631300858
9.0,8607.80421090516,25165.3029062444,28109.3385369804,5314.1789634695,-0.49025689694187335,-0.5311288642468858,0.5311288642468858,-0.7843970998105424,0.23657730412273695,0.6820095931915026,0.0020736167387222504,0.9903339021899996,0.4923305136805956
6.5,8448.53813978591,26450.9831789152,29360.2053161824,5469.67126922731,-0.5158364458564243,-0.5530907738510277,0.5530907738510277,-0.8253241242222386,0.21402658797686505,0.6859207206310592,0.05229229674360689,0.9505342075622499,0.5681287426000312
9.6,8613.68137850362,27232.3149322896,29867.4005038917,5662.23363476853,-0.5194062230090648,-0.5523160494900594,0.5523160494900594,-0.8310360467079552,0.2067431573381576,0.6812669889776667,0.010897164737591801,1.098106765799234,0.5303033877466566
9.3,8689.12966963723,26404.0497344495,29175.1869205149,5623.73971554595,-0.5047966689147949,-0.5410386109069707,0.5410386109069707,-0.8076608614117791,0.21417018988970868,0.6767865989453665,-0.008863627190854513,0.9791135948498619,0.49593304172394037
9.0,8346.94352951764,26676.5962922966,29483.1768808495,5537.54769618431,-0.5233523754604161,-0.558714408573217,0.558714408573217,-0.8373494558224724,0.20234056744785753,0.6837559609023184,0.014849785567136575,1.0391670049629662,0.5382021610275527
4.9,8409.65273716882,25357.6326750933,28193.3358373442,5384.98592056138,-0.5019053125238802,-0.5404936555904872,0.5404936555904872,-0.8030342311820409,0.21926393953874873,0.6792581857195674,0.020629764380720974,0.964804525525133,0.5225350769046011
9.6,8550.81947006163,26387.8897386297,29085.7316568447,5516.48747132125,-0.5105245921372199,-0.5456108907944724,0.5456108907944724,-0.816825320135683,0.21570098750131422,0.6811483419090385,0.011906513522655853,1.130733020197309,0.5224311056598757
8.7,9058.97412823397,26152.9357930259,28990.2528233971,5511.02398200225,-0.48545965563972787,-0.5238287421844382,0.5238287421844382,-0.7767222139184712,0.24351067991828296,0.6805321720070492,0.012743034884558632,1.0536553612709552,0.4982026905242865
6.6,9631.83384324665,27024.5582650949,30005.1754701701,5763.57801673715,-0.4744799862038347,-0.5139979524143178,0.5139979524143178,-0.7591555518987788,0.2512603015554252,0.6777311225650152,0.05555318254718031,1.0208901667899164,0.530033168751015
6.7,9691.00319503195,26384.0133651337,29490.7093420934,5509.19611196112,-0.46273049223030205,-0.5053302896932054,0.5053302896932054,-0.7403564739529475,0.2751152796494537,0.6851879431964057,0.014700428754234489,1.0439892177609247,0.47743092098453654
8.9,9819.51111311077,26260.9968505354,29361.5578151714,5563.31067218573,-0.4556888654115032,-0.4987624696465222,0.4987624696465222,-0.7290900602715589,0.27668528572522905,0.6814126487434213,-0.007446096529478336,1.0801805884809506,0.44824276888202486
8.9,9679.26164019974,26105.8043546718,29131.8456970624,5506.36587340861,-0.45903346152348007,-0.5012117765108556,0.5012117765108556,-0.7344412242298872,0.2747924485209227,0.6820640775747918,-0.027170500064838923,1.1602690266390414,0.43186296145864117
6.6,8889.57601510859,26196.8411799092,29083.8876748055,5583.57821844507,-0.4932753626169106,-0.5318006233142384,0.5318006233142384,-0.7892270839030759,0.2284227572866667,0.6778779137974351,0.00255579376037203,0.9947150583196874,0.4958311563772826
10.0,9705.62964629646,28011.7769777698,31118.1328413284,6227.44379443794,-0.48535010675396695,-0.5245107724091534,0.5245107724091534,-0.776547817658761,0.21829974391294849,0.6664963106514823,0.03697785975640876,1.0823685483579288,0.5223279665103757
9.9,8241.86832868329,26041.6513365134,28849.6554315543,5409.77900279003,-0.5191935711869096,-0.5555928959964359,0.5555928959964359,-0.8306951758028988,0.20745403518914468,0.6841874892501526,-0.0014819965721222174,1.0230305515275078,0.5177115746147873
8.9,8474.53053606764,25749.4579060982,28549.717799964,5377.86018168735,-0.5047607878673457,-0.5422172810017424,0.5422172810017424,-0.8076031020433145,0.22354771948579263,0.682980012036474,0.007869968669448155,1.058299051091183,0.5126307565367938
7.8,7901.2577365959,24731.984706729,27407.5716984527,5031.93738754948,-0.515754050470575,-0.5524486162232909,0.5524486162232909,-0.8251913086539153,0.2218570369892276,0.6897648867491161,-0.005215160390480936,1.108362898852116,0.510538890080094
4.0,9369.25797884312,25735.0019356291,28799.6830519919,5600.7614224623,-0.46620393070981614,-0.5090637714431686,0.5090637714431686,-0.745913540024199,0.2517362506592475,0.6743785431829853,0.004717952490927786,1.0066882224186156,0.4709218832007439
6.5,8607.40556955192,26180.5750404895,29209.116834623,5481.41546697859,-0.5051506055475135,-0.5447806925471462,0.5447806925471462,-0.808227029112662,0.22187733767559667,0.6839820490891964,0.022583012140782916,0.9718228255852842,0.5277336176882964
3.0,8492.10855677524,26593.2464909124,29634.8146481915,5531.16236278568,-0.515917194212066,-0.5545348093722398,0.5545348093722398,-0.8254533945350933,0.21114518937656448,0.6854253552483921,0.013328659213882925,1.0443624426490685,0.529245853425949
7.6,8225.79371935034,26515.3620821523,29442.6138030323,5424.73248751518,-0.5264525010998884,-0.5632523772361463,0.5632523772361463,-0.842309454584833,0.2051980406752649,0.6888359416681034,0.0072717825684198885,1.05190106162889,0.5337242836683083
7.0,9421.7375168691,27087.3498875394,30267.2810616284,6009.57341430499,-0.4838689111833884,-0.525221945297808,0.525221945297808,-0.7741775348550237,0.2211195223648115,0.6686827730176094,0.018740588713239203,1.0156196455421544,0.5026094998966276
7.5,8483.92286241173,26110.9106733234,29119.1737957091,5544.74083569469,-0.5095265971638125,-0.5487646701256703,0.5487646701256703,-0.8152284164419092,0.2095126157392859,0.680085709034638,0.03800184154158663,1.0009663857928066,0.5475284387053991
7.4,8618.02600908968,26079.0703325384,29008.5795797147,5509.61238356657,-0.5032422353596117,-0.54191849760405,0.54191849760405,-0.8051736530992728,0.22002358349849246,0.6807705114203304,0.05481463990467592,0.9982368769729536,0.5580568752642876
7.4,9816.84993025244,26051.0416235432,28983.3090941817,5821.26720064798,-0.4526107052861549,-0.49397888168085374,0.49397888168085374,-0.7241650145869195,0.25550280101875666,0.6654884029424174,-0.021855877911038973,1.0461907882244026,0.4307548273751159
11.4,9462.93470434704,26345.3558185582,29232.3919539195,5646.95981459815,-0.47146682703024034,-0.51090038402219,0.51090038402219,-0.7543342837014079,0.25254808264639567,0.6762004149575317,-0.038100665696648134,0.9899524142861486,0.4333661613335922
5.8,9318.9297479748,27010.5054455446,29905.1883888389,5743.2396039604,-0.4869763486090668,-0.5248367488864694,0.5248367488864694,-0.7791492897083965,0.2373954282724216,0.6777844114124478,0.01043636390429522,1.0423584175029554,0.497412712513362
6.5,9257.0536638028,25847.150645495,28716.3844181548,5623.75421708425,-0.4725957277230779,-0.5124458499742153,0.5124458499742153,-0.7561402404307688,0.2441600937127325,0.6724675880421004,-0.025666341711430098,1.1447383559303723,0.4469293860116478
4.4,9188.13795896328,25435.4454193664,28354.5468412527,5553.2346562275,-0.4692555153194235,-0.5105231281215976,0.5105231281215976,-0.7507958137986002,0.24657834773066267,0.672450723050685,-0.005547087970969133,1.0837802526874938,0.46370842734845436
6.3,8610.90943039683,26842.5905696032,29603.1107261766,5579.15261405561,-0.5142420674744765,-0.5493324494457507,0.5493324494457507,-0.8227733836913127,0.21365352785941316,0.6828428825000782,0.024222470142199415,1.042104743617117,0.5384645376166759
10.0,8071.23239595051,25580.0944431946,28302.9743532058,5282.81579302587,-0.5203022790434758,-0.5562112212309499,0.5562112212309499,-0.8324688036289042,0.20880683995332944,0.6854136365394635,0.02475334830184038,1.0323049022606439,0.5450556273453162
11.5,9713.3981273071,27740.072791933,30850.4944179346,6232.89407580805,-0.48130852020354337,-0.5210815571275089,0.5210815571275089,-0.7700812957179776,0.2182641586624836,0.663844415034523,-0.015314575648024025,1.0576380317523526,0.46599394455551935
9.9,8537.28611273562,26235.5238202348,29352.8525349768,5783.08605875208,-0.5089677176395889,-0.5493663302680446,0.5493663302680446,-0.8143342969982863,0.19232740748646435,0.6708164750843313,0.01954304646685129,1.0100685140859127,0.5285107641064403
8.8,10299.0430518692,26676.5807728643,29773.9138062891,6111.32700526339,-0.44292796244968136,-0.48598536971835865,0.48598536971835865,-0.7086732403448996,0.25518717932784607,0.6593960710835761,0.013979171139587106,1.0186834058685048,0.4569071335892685
8.4,9080.53497683207,24565.3952944352,27557.1250618561,5594.57685905799,-0.4602298165857756,-0.5043059536420545,0.5043059536420545,-0.7363545752984368,0.23754218412487166,0.6624862957320092,-0.012716486348242914,1.1371149628057786,0.4475133302375327
6.0,9389.11716535433,25997.8461642295,29157.4414848144,5523.48035995501,-0.4693459804444458,-0.5128427805674824,0.5128427805674824,-0.750940836211364,0.25921954903152483,0.6814686538796222,-0.02374435277666097,1.0327175158866497,0.4456016276677848
3.5,8544.57487401008,24626.4100971922,27684.6311645068,4955.23249640029,-0.4848163308127185,-0.5283046023737886,0.5283046023737886,-0.7756920985062835,0.2658810069747448,0.6963692895362676,0.0016558081056519739,1.0531734767833314,0.4864721389183705
4.0,8324.69437696806,25845.3175888439,28929.0704903284,5060.28600989654,-0.51274852433197,-0.5530817136672291,0.5530817136672291,-0.8203832336116381,0.2438859283107399,0.7022429059601025,0.028563537404466502,1.027030425766764,0.5413120617364365
7.0,9617.75010121913,26411.0416123082,29457.6512213775,5603.83593503981,-0.4661075410082064,-0.5077337774822879,0.5077337774822879,-0.7457596462183504,0.26369881276615204,0.680342370530958,0.010109475109477961,1.0032723159275738,0.47621701611768436
3.0,9190.09232845894,24658.7429471316,27961.2382452193,5317.32458942632,-0.45699210896711684,-0.5052617396713036,0.5052617396713036,-0.7311744136459444,0.26695088181122956,0.6804354433304696,0.018017134686153704,1.0504827525266935,0.4750092436532705
7.0,9977.37519679727,26117.1052134407,29367.9374746975,5797.91799739103,-0.4471523023244712,-0.4928303007729932,0.4928303007729932,-0.7154317910677079,0.26493689517897345,0.6702529815040109,0.022597713854080492,1.1168299983502492,0.46975001617855167
7.0,9501.59648096481,26031.7592925929,29255.1102061021,5496.58055080551,-0.4652012862778662,-0.5096798828815099,0.5096798828815099,-0.7443094899748313,0.2670335149182171,0.6836654314603123,0.004519463704907951,1.0645749667168962,0.4697207499827742
6.0,9488.39368449462,23933.7072106518,27224.7779677028,4886.7389681076,-0.4322084231471798,-0.48310683836400686,0.48310683836400686,-0.691521062716025,0.3201121567079256,0.6956394817550356,-0.015386199069915224,1.1709382850271448,0.41682222407726455
7.0,9874.45192048214,23537.0944499415,26826.3838715481,4917.2297832149,-0.4089197901224266,-0.46189498373078336,0.46189498373078336,-0.6542599150854195,0.33513580379628033,0.6901909255389963,-0.00897453370671013,1.0164964340989702,0.39994525641571643
5.0,9432.94858068289,22407.4631337442,25531.3285347969,4678.1865131135,-0.40748576586974455,-0.46042364613872566,0.46042364613872566,-0.6519649397789751,0.33695106991497115,0.6902839052070722,-0.01857746297509522,1.1057124368583557,0.38890830289464934
4.4,8996.18137232846,20192.5653993251,23482.5899212598,4454.16566929134,-0.3835856371151202,-0.4460269884591093,0.4460269884591093,-0.6137244037469015,0.3376876216637852,0.6811250572849025,-0.05081355760279466,1.2053828222728333,0.33277207951232557
5.0,11021.4789359978,26500.2837339094,30415.6467728868,6002.81555495544,-0.41252872190692,-0.46803844390999017,0.46803844390999017,-0.6600354006098043,0.29479420622741764,0.6703421742017793,0.018273106403903495,0.9557425290198942,0.43080182831082353
6.6,10949.0438596491,26315.6480881691,30309.9755735493,6196.79442195232,-0.4123636457276469,-0.46925331672622694,0.46925331672622694,-0.6597712101668236,0.2771663513703059,0.6605125886121456,0.00651234776697489,1.019026783860417,0.4188759934946218
5.5,9755.4891597697,22820.5559103994,26683.1589150774,5529.22206729039,-0.4010636258172968,-0.4645526288609085,0.4645526288609085,-0.6416899823778879,0.27650290736256217,0.6567020568695657,-0.036026266561481834,1.183157279569839,0.365037359255815
4.4,9064.74652324587,23292.5830145371,26846.2132859265,5500.73207615104,-0.439709849191284,-0.49515431659776715,0.49515431659776715,-0.7035227133270313,0.24468914102433958,0.6598917137566931,-0.03764510049826008,1.1840539082533081,0.4020647486930239
9.0,8470.56564405488,23901.6375762195,1693.50947980183,4678.22308498476,-0.47667660514685933,0.6667656507522475,-0.6667656507522475,-0.7626684326181788,0.28841763581572916,-0.46843045825211876,-0.07284300914327747,1.2860043549136035,0.4038335960035819
7.6,9572.01877352647,26393.5440510792,1831.61609567828,5143.36798970791,-0.46771199882473025,0.6787662676530416,-0.6787662676530416,-0.7483267140655685,0.30095374692313975,-0.47480422227318464,-0.022437703687563048,1.0675834561218682,0.4452742951371672
5.6,8521.26651100734,21219.1152673211,1438.35966835033,4348.26512913371,-0.42695648129058567,0.7111619166326794,-0.7111619166326794,-0.6831165884680451,0.3242543317472192,-0.5028674853860534,-0.08363910087836718,1.3046774364461873,0.3433173804122185
8.0,8289.46432653839,21980.1654600876,1495.92812916746,4400.85763955039,-0.45229166098351703,0.6942528087782139,-0.6942528087782139,-0.7236523134474808,0.3064230125428794,-0.49262931100421425,-0.05712670866486004,1.2444096747524467,0.395164952318657
6.0,9856.31255955784,26623.3850295407,1880.7904040404,5413.87783495331,-0.45962750730130686,0.6795136909212549,-0.6795136909212549,-0.7353919163200417,0.2909220258446389,-0.48433832974428664,-0.03686942718832413,1.043649990017048,0.4227580801129827
5.0,9554.64971886019,27271.8569046031,1960.90045744782,5517.18359858954,-0.48109931704612835,0.6594343427060637,-0.6594343427060637,-0.7697463660945841,0.26788155330753216,-0.4755607338046153,-0.013394228797322327,1.0150927083317887,0.467705088248806
5.5,9651.43388311565,26195.2900181142,1963.80083897416,5538.36094956621,-0.461516544178001,0.661857743565111,-0.661857743565111,-0.738414111160179,0.2707787023363797,-0.4764706775655289,-0.0032030341970967664,1.094673993178972,0.4583135099809042
5.5,9892.35541364849,28068.4356176134,2111.5789172703,5832.35941669844,-0.4788119454359194,0.6481855266682923,-0.6481855266682923,-0.7660870040930408,0.2581920270576046,-0.46837983164066965,-0.025705658434006597,1.0729116811178179,0.4531062870019128
3.5,8584.39252692784,25636.8530168716,1880.99389953293,5081.12610809265,-0.49830040429470873,0.6405304452443324,-0.6405304452443324,-0.79726666842062,0.2563581019060195,-0.45964910186187946,-0.022123858835729038,1.1025561591513555,0.4761765454589797
3.0,9539.52546814695,25661.621670558,1841.4985467194,5208.20512698337,-0.4579991708475947,0.676391413582124,-0.676391413582124,-0.7327861830896236,0.29369402385162746,-0.4775671058093778,-0.06992556280223845,1.2468245089837662,0.3880736080453563
9.4,9134.62174659167,26873.4474687768,1935.98979883688,5312.50457622271,-0.4926347373997517,0.650247000196422,-0.650247000196422,-0.788202446076034,0.26455899152298623,-0.4658229147564278,-0.027967628044339412,1.181385343531279,0.46466710935541233
5.0,9113.92799618775,25308.4728615678,1844.54982130093,5173.65098880153,-0.47046529184007607,0.6633565624676073,-0.6633565624676073,-0.7527313464529121,0.27578339280055264,-0.47435250965011894,-0.01436854554560861,1.0930027616994236,0.45609674629446745
5.0,9559.03524816614,27578.3344288844,1989.55206249405,5505.30599218824,-0.4852066621146164,0.6554466777668039,-0.6554466777668039,-0.7763181170069537,0.269094359408081,-0.4690887944832765,-0.010654622759484051,1.1649865077686061,0.47455203935513235
4.5,9179.83928741545,26238.5479184529,1874.23692483567,5232.57002000572,-0.48163425770586904,0.6608966884526322,-0.6608966884526322,-0.770601758063194,0.27387990329814055,-0.4725516144219676,-0.026341149138250662,1.0959173916021423,0.4552931085676184
9.0,9449.47016490325,27089.7011724335,1917.13416261558,5432.3257077495,-0.48277589123935505,0.6626724908556637,-0.6626724908556637,-0.7724287421363368,0.26993680678927867,-0.4782925013725267,-0.06719429340014044,1.1851245371109227,0.4155815978392146
6.0,9550.7891101372,26705.5038109756,1902.18778582317,5374.59394054878,-0.4731513709403216,0.6678264868421939,-0.6678264868421939,-0.757029665533155,0.2798048904611852,-0.47718981897466894,-0.06721439976837945,1.1904388903904184,0.40593697117194216
7.0,9551.6372212693,26658.2751572327,1966.81403659234,5421.98818372403,-0.4724296970715592,0.6584933177974012,-0.6584933177974012,-0.7558749904293331,0.27579486769905004,-0.46762303876957045,-0.03484565876619253,1.072509111946643,0.43758403830536663
7.4,8732.49144708629,27351.3840949159,2013.02487254014,5258.37261161672,-0.5159892713341429,0.6253274737737082,-0.6253274737737082,-0.8255691066328972,0.24831338657089558,-0.4463169213548897,-0.0514238700241221,1.1236020239481486,0.4645654013100208
3.0,9259.57778624863,27921.6710344499,2055.0521275075,5441.65969409635,-0.5019221742173496,0.6367442606303891,-0.6367442606303891,-0.8030625195942336,0.2597004570027998,-0.45174573161921516,-0.010255003614830427,1.0437256454311994,0.4916671706025192
9.0,10402.1791364849,27269.5294510103,1992.93123332063,5628.71111322913,-0.4477458269605635,0.6784326764567731,-0.6784326764567731,-0.7163819132708754,0.29776687064156787,-0.4770336516189822,-0.026424089119286998,1.076134838522325,0.42132173784127647
10.0,9625.04337877777,26235.241252741,1920.48751072552,5354.94599103823,-0.46319202551348376,0.6673193239694943,-0.6673193239694943,-0.7410948411178562,0.28505343243724807,-0.4720623835652006,-0.03651794525105337,1.1064675400199606,0.42667408026243037
7.8,8943.18620163903,25119.1509433962,1844.03320945302,5063.17619592148,-0.4748929785082262,0.6581077775136608,-0.6581077775136608,-0.7598153816452021,0.2770176792222177,-0.4660555077371253,-0.06110397365181862,1.2064756114333155,0.41378900485640757
9.0,9620.5025728988,27916.1019630265,2029.72450924338,5561.58819325329,-0.4874068823304851,0.6515562323493929,-0.6515562323493929,-0.7798385464796236,0.2673488416163806,-0.46525071781700317,-0.009728642776720095,1.0432589407300636,0.47767823955376504
4.0,8748.46620623958,26301.2277208859,1937.49773755656,5164.68816384854,-0.5007964278130822,0.6373752058781003,-0.6373752058781003,-0.8012605680804159,0.25758199377819035,-0.45439396702549156,-0.030770234124163305,1.0838940895344242,0.4700261936889189
6.0,8789.41981896141,25953.2850404955,1890.20343020486,5153.72310624107,-0.49402789135061004,0.646016832971627,-0.646016832971627,-0.7904309755662036,0.2607515918200016,-0.4633097263508437,-0.022090557381290375,1.0931561206879197,0.47193733396931964
6.5,9448.49899980949,27685.8355401029,1954.27438559726,5528.61630786817,-0.4911179038550353,0.6572282339490606,-0.6572282339490606,-0.785775949951043,0.2617248122495181,-0.4776686001029346,-0.04589933239651211,1.1724058538111857,0.44521857145852317
6.0,8674.24587977517,27101.7339239783,1891.05444412689,5210.91330856435,-0.5150798984482262,0.6420254254677975,-0.6420254254677975,-0.8241140162769757,0.24942692584462825,-0.4674562008788934,-0.04045086200708929,1.1828470787238832,0.4746290364411369
9.0,9126.85971514314,27225.1888724813,1961.89848997285,5351.22412232649,-0.49786270266758736,0.6461464027472987,-0.6461464027472987,-0.7965671767200759,0.26078282424675664,-0.4634580619027789,-0.04293978258084093,1.129915093367446,0.45492292008674645
7.0,9209.98094875214,27233.7605258144,1977.29572299486,5354.77162316632,-0.4945644669782533,0.6465099092456633,-0.6465099092456633,-0.7912901195765842,0.26469446058554047,-0.46064441864950834,-0.03572867264378862,1.1672953637877341,0.45883579433446464
7.0,9433.42924505835,27942.587235056,2016.80390569183,5490.4992140986,-0.49521483916953324,0.647727014963063,-0.647727014963063,-0.792331023321821,0.2642018850298406,-0.4627088120698848,-0.06172566763192552,1.2567485961208469,0.43348917153760774
8.0,9001.4173577352,24981.0788294729,1785.56028977219,5051.13702220951,-0.47023212726064734,0.6689415055597543,-0.6689415055597543,-0.7523581198703259,0.2811076355743113,-0.4776541337751214,-0.03619739568893081,1.1534102654983285,0.4340347315717165
9.0,9965.81783943555,27483.7897120519,1967.8909706331,5573.02965293669,-0.46777451134919995,0.6701962479639589,-0.6701962479639589,-0.7484272272096638,0.2826971684132434,-0.4780767312462383,0.00040288650616704874,1.0973988045183056,0.468177397855367
8.9,8923.07164975466,27252.4555285599,1940.31442046591,5285.84993568672,-0.5066791090135876,0.6427790731317508,-0.6427790731317508,-0.810673128760676,0.25598154597423345,-0.46297528679544825,-0.013903112119819842,1.0484672885605926,0.4927759968937678
6.0,9640.06143946616,28865.9050047664,2042.892564347,5627.56020019066,-0.4992951830762293,0.6502780780134498,-0.6502780780134498,-0.7988598450872204,0.26281115251462916,-0.4673345558447914,-0.02437757379427762,1.1365174651508327,0.47491760928195165
5.5,9019.41220755706,27690.6518320865,1957.33449278125,5220.57630914376,-0.5086136489537633,0.6433671020720695,-0.6433671020720695,-0.8137685378555513,0.266772399005658,-0.4546227873836711,-0.02716648952097087,1.061881754172575,0.48144715943279237
5.0,8873.61887295765,27674.4545800981,1947.55528033154,5172.52936693183,-0.5144138645581202,0.6400473270750265,-0.6400473270750265,-0.8230486715218851,0.2634949769015781,-0.4529404138249705,-0.023784514860878788,1.1176462213405534,0.4906293496972414
6.0,8681.8331825325,27128.880375256,1905.19629506167,5081.26691747226,-0.5151264903715228,0.6400886010388982,-0.6400886010388982,-0.8241885755106129,0.26161011973305315,-0.45460349905122543,-0.0435189945611661,1.1405801024427709,0.4716074958103567
6.0,8946.60772454519,27196.5152395466,1899.62663110772,5105.25678636061,-0.504934438928609,0.6497168383388913,-0.6497168383388913,-0.807881690909701,0.2733694831175797,-0.4576279095893152,-0.032728541441427346,1.1104470867094005,0.47220589748718167
8.0,8559.49078264183,24720.6982803792,1680.63378268947,4787.27504406231,-0.4856104473184843,0.6717552072795324,-0.6717552072795324,-0.7769627080480215,0.2826314470155825,-0.4803161801730302,-0.010610178173842653,1.1328818173718684,0.47500026914464166
10.5,8746.12464872589,22434.4026673017,1525.62519647535,4545.42829245058,-0.43900085075019507,0.7029473615562996,-0.7029473615562996,-0.7023878453061481,0.3160425553632484,-0.4974100626001045,-0.07139013938896911,1.2894918166914326,0.367610711361226
8.0,7906.82205286973,20093.5612764944,1334.91431293165,4141.44196237199,-0.43523472804903995,0.7111117954259247,-0.7111117954259247,-0.6963606430689686,0.3125246994699259,-0.5124808373218432,-0.02954506349556483,1.2151105138745133,0.4056896645534751
8.5,9403.52791152214,25852.2937026267,1767.71006340277,5177.07093483339,-0.4665546011414851,0.6835247682717721,-0.6835247682717721,-0.7464746579728203,0.28986854526521505,-0.4909241734615579,-0.0663825446494125,1.1488427547832984,0.4001720564920726
