field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
105,764845.538,6310104.184,22.564,5,10,90.5,93,10.2004901843,73,104,10,14008.3,14066,489.938781890146,13206,14834,10,11724.5,11636.5,384.558253064474,11132,12335,10,13906.2,13761,955.781125572168,12855,15636,10,11348.9,10999,843.537485829764,10463,12764
106,764851.486,6310103.526,22.52,8,9,121.222222222222,121,2.93552106969398,116,126,9,15330.3333333333,15331,314.456497609588,14826,15738,9,14279,14332,393.132999830281,13385,14665,9,13609.6666666667,13561,236.534704994144,13268,14009,9,9430.77777777778,9425,191.099612057155,9051,9667
107,764856.216,6310103.688,22.525,10,11,86.9090909090909,90,8.73295269710751,75,98,11,13484.8181818182,13467,696.267558052717,11973,14667,11,10358.2727272727,10357,255.653562075033,9983,10954,11,14108.5454545455,14008,1131.73144611065,12134,16015,11,11572.3636363636,11517,710.246727006285,10214,12606
108,764862.601,6310103.34,22.502,9,9,92.7777777777778,91,10.0086382443454,79,110,9,15529.1111111111,15097,958.835572098255,14356,17639,9,9913.44444444445,9928,209.184719598684,9462,10216,9,18784.3333333333,17824,3041.38875442709,15504,24645,9,14744.7777777778,14069,2543.35267698095,11979,19917
109,764867.956,6310096.635,22.484,12,9,53.4444444444444,56,16.7935907821414,23,78,9,15579.8888888889,15481,537.035575987795,14850,16702,9,8347.44444444445,8224,368.964349711493,7985,9152,9,26896.6666666667,27027,1006.89191740392,25399,28353,9,28869.5555555556,29262,1154.99611457847,27048,30383
110,764868.912,6310092.337,22.474,10,9,87.6666666666667,85,14.9071198499986,64,116,9,16160.4444444444,16611,1849.24063160538,12192,18178,9,9994.33333333333,9912,554.705527484829,9255,10921,9,24238.1111111111,25289,3287.11340589428,17565,28239,9,19254,20290,2863.6671904706,13777,22564
111,764865.71,6310086.076,22.465,12,9,102.888888888889,99,14.0668597494209,77,126,9,15845.4444444444,15479,740.367042773172,14876,16982,9,13681.7777777778,13649,256.005111831679,13416,14183,9,18217.8888888889,17576,1895.89998824624,16110,21928,9,13496.6666666667,13001,1354.50655221745,11780,15843
112,764864.576,6310084.145,22.454,14,9,120.222222222222,121,2.65739127624476,115,123,9,16057.6666666667,16090,390.526425340064,15293,16572,9,16421.3333333333,16353,414.291631046966,15808,16967,9,14003.6666666667,13914,337.150807008773,13574,14551,9,9232.77777777778,9188,251.228438667006,8938,9587
113,764870.889,6310082.762,22.503,5,10,67.3,67.5,10.2083299319722,54,85,10,14727.5,14948.5,973.434152883491,12984,15878,10,9888.2,9919.5,296.349050951745,9298,10231,10,22947.6,22675,2513.69656880062,19627,27541,10,20228.8,19830,1750.98399764247,18227,23693
114,764874.462,6310081.153,22.473,7,9,103.222222222222,106,9.41367536887784,88,114,9,14563,14160,885.477648880347,13487,16188,9,12236.5555555556,12439,623.517105015503,11040,12839,9,15819.1111111111,15868,2035.16925009769,13199,19350,9,12421.7777777778,12250,1854.24226978616,10046,15864
115,764879.448,6310080.505,22.454,9,10,93,92,3.9496835316263,87,101,10,13550.9,13477.5,627.614125080053,12631,14784,10,11674.8,11729.5,367.602176272122,10916,12174,10,14451.3,14046,1350.6958243809,13154,17597,10,12199.9,11895.5,1047.31900106892,11061,14345
116,764884.987,6310080.81,22.428,9,9,88.1111111111111,87,8.56925310429282,73,104,9,16630.2222222222,16904,1214.0739294511,14427,18024,9,11718.4444444444,11886,604.755250973687,10530,12613,9,22829.5555555556,22728,4216.38125809091,14904,27871,9,17132.7777777778,17027,3475.38882805548,11980,22306
117,764892.812,6310078.976,22.462,6,9,101.111111111111,102,6.52251560952852,89,111,9,13221.7777777778,13145,263.809602124031,12936,13765,9,12377.5555555556,12390,231.231539136334,12173,12977,9,13092.1111111111,13180,499.553899760008,12536,14236,9,10389.2222222222,10440,492.835509583241,9763,11482
118,764898.705,6310075.917,22.415,10,9,102.555555555556,103,7.0728135390398,88,113,9,13301.6666666667,13077,761.331290131526,12389,14506,9,11804.7777777778,11769,226.583699412615,11534,12244,9,14636.2222222222,13871,1740.81486524608,13201,18148,9,12199.4444444444,11762,873.705151271311,10983,13545
119,764901.769,6310074.446,22.492,6,10,73.6,71.5,7.22772439983706,67,88,10,14534.3,14446,759.177324476963,13389,15865,10,12299.7,12222.5,351.505917446634,11756,13062,10,17679.4,16792.5,1784.98118757594,15870,21155,10,14118.6,13429,1378.27865107169,12863,17367
120,764905.805,6310074.785,22.4,15,9,101.555555555556,100,14.4307627511593,85,129,9,15675.1111111111,15679,1105.36423805252,14039,17878,9,13041.6666666667,13213,970.817181553767,11442,14383,9,19720,19653,3668.08669472247,15360,26756,9,13627.6666666667,13264,2590.5865058794,10632,18655
121,764911.16,6310073.119,22.395,7,9,98.3333333333333,96,6.18241233033047,91,109,9,14917.1111111111,15217,792.897701744745,13772,16082,9,13870,13809,223.558592866489,13562,14251,9,15576.7777777778,16123,1488.06748486289,13495,17594,9,11415.2222222222,11618,836.078116735482,9982,12805
122,764915.379,6310072.042,22.398,9,9,119.444444444444,121,9.26296222251837,95,128,9,15754.3333333333,15721,535.001557630131,14809,16902,9,12740.4444444444,12686,317.739624749263,12238,13349,9,19384.8888888889,19921,1018.74949973479,17687,20300,9,15303,15344,846.402452212369,14243,16773
123,764922.612,6310071.009,22.422,8,9,101.888888888889,102,9.44509801660151,84,116,9,16154.8888888889,15678,1578.0015803713,14465,18947,9,13459.7777777778,13581,422.663979428308,12807,14092,9,17992.4444444444,17581,3534.77194333072,13531,23858,9,13040.7777777778,12634,1817.29883666072,10675,16601
124,764931.308,6310069.941,22.413,7,9,118,119,4.98887651569859,109,125,9,18268.6666666667,18322,1098.73401897113,16771,19664,9,13641.3333333333,13755,586.775368717308,12625,14648,9,21432.5555555556,20727,3543.97134773692,17157,26490,9,16683.5555555556,15956,3054.67259970001,13097,21116
125,764934.104,6310070.864,22.385,10,10,122.2,124,12.5283678106927,92,144,10,15388.3,15456,426.540045013361,14752,16201,10,13998,14037.5,527.75714111701,12907,14628,10,15732.1,15203,1264.49487543446,14166,17699,10,11260.3,10901,743.721997792186,10541,12707
126,764939.663,6310071.129,22.396,8,9,90.3333333333333,92,11.7851130197758,72,108,9,15967.5555555556,15981,646.934843209132,14783,17059,9,13787.4444444444,13771,1123.90085674959,12301,15462,9,17818.7777777778,17460,2001.62665948239,15627,20940,9,12722.4444444444,12414,1611.90564316561,10713,15446
127,764946.45,6310072.044,22.41,7,9,87.6666666666667,89,11.8227652339788,68,103,9,14847.3333333333,14863,979.912581135004,13371,16539,9,12576.4444444444,12596,180.261606876174,12201,12829,9,16936.6666666667,17057,1678.03079034127,14169,19945,9,13676.7777777778,13747,1153.88183275005,11472,15643
128,764950.84,6310071.67,22.416,9,9,97.3333333333333,97,9.14087280053473,77,107,9,15117.1111111111,14506,1756.44479588391,12701,17543,9,11312.7777777778,11216,327.88710041306,10981,12062,9,21695,21924,3980.80285034732,15152,26329,9,18691.5555555556,19489,2109.55488254493,14830,20848
129,764954.348,6310071.842,22.391,8,9,123.888888888889,124,11.2095638179036,105,148,9,14223.3333333333,14324,422.379239809703,13508,14968,9,14016.7777777778,13860,449.678595783892,13224,14606,9,14359.6666666667,13830,967.477476051338,13106,16124,9,10476.2222222222,10392,597.987138058964,9665,11634
130,764960.307,6310070,22.353,10,9,89.7777777777778,91,15.0390438361677,67,112,9,13840.3333333333,13796,984.612614178795,12505,15634,9,11717.8888888889,11826,384.150272808396,11119,12301,9,17770,17671,3187.71562233661,13657,23064,9,16065.5555555556,16805,2514.3133858907,11670,19538
131,764970.681,6310066.323,22.366,13,8,112.5,113,7.21110255092798,100,121,8,14360.125,14386.5,310.082826636691,13927,14934,8,13036.5,13107.5,367.665948926468,12430,13427,8,14846.5,14727.5,1033.57704115368,13597,16295,8,11017.875,10999,650.587318793565,9899,12105
132,764974.313,6310065.621,22.331,14,9,89.4444444444444,94,13.2086765348565,74,117,9,15685.5555555556,16158,1806.70105201664,12836,18535,9,11825.4444444444,11769,486.289148349487,11154,12672,9,21984.3333333333,21415,4935.15178197298,14092,29931,9,17595.6666666667,17731,3332.51710006449,12176,22849
133,764978.635,6310065.337,22.322,13,12,98.1666666666667,98.5,7.42555646998182,84,109,12,15614.1666666667,15428.5,1349.56683379849,14004,17972,12,13216.1666666667,13287.5,384.04900584286,12652,14016,12,18519.25,18640.5,2594.6807165494,14193,22413,12,14371.5833333333,14622,1910.71973604771,10977,17536
134,764985.248,6310065.397,22.329,6,12,96.9166666666667,97,11.3611790272352,69,113,12,15111.4166666667,14929.5,1548.77308744338,12991,17964,12,12622.25,12653,534.638682507479,11961,13831,12,18564.6666666667,18201.5,3734.47288411929,13307,26325,12,14978.6666666667,14505,3102.11764588142,10824,21476
135,764989.914,6310064.427,22.354,15,8,114.875,115.5,7.65567599889128,102,126,8,18648.5,18597,452.865874183516,17886,19520,8,17728.75,17763,713.636243123904,16615,18815,8,19135.5,19087.5,810.875915291606,18089,20258,8,13264.875,13304.5,705.31047020089,12356,14665
136,764996.301,6310064.818,22.404,9,9,106.333333333333,106,6.68331255192114,94,117,9,15243.7777777778,15015,1040.45938334712,14167,17849,9,11659.4444444444,11681,423.584731419061,10863,12287,9,20777,21023,1930.55501518777,17565,24114,9,16418.3333333333,16838,1324.26927439668,14113,18419
137,765001.745,6310064.27,22.368,12,11,99.8181818181818,101,8.72632570619379,81,111,11,15584.2727272727,15756,1649.63329759342,12650,18274,11,11341.4545454545,11395,529.594589995089,10575,12113,11,21165.3636363636,20979,4386.51299227586,14077,27928,11,17518.6363636364,17405,3496.99900623188,11788,23480
138,765006.089,6310064.257,22.349,12,9,57.5555555555556,59,9.27494966875965,40,70,9,13494.8888888889,13500,745.868389409946,12115,14480,9,8708.33333333333,8815,186.039422345552,8323,8890,9,19450.8888888889,19396,1875.98024417722,16268,22044,9,20011.4444444444,20362,1565.32127416643,16738,22241
139,765010.175,6310063.438,22.319,15.5,10,79.7,85.5,15.9251373620449,52,109,10,15070.7,15234.5,458.109823077393,14247,15865,10,11353.9,11426.5,176.658116145282,10999,11575,10,17454.8,17511,957.491911192988,15703,18776,10,14236.1,14206.5,616.239961378682,13131,15348
140,765018.216,6310058.802,22.425,8,9,69.3333333333333,67,8.76863095864394,56,83,9,15547.5555555556,15460,622.445198143064,14745,16629,9,8453.88888888889,8470,150.797468623349,8179,8710,9,24941.4444444444,24671,1682.58380085914,22637,27342,9,23236.5555555556,23475,1218.88037067823,20985,24787
141,765018.482,6310050.69,22.428,8,9,73.5555555555556,75,15.868285009282,50,95,9,15384.3333333333,15308,537.304176214719,14729,16563,9,8327.88888888889,8268,224.474420440501,8079,8771,9,25693.5555555556,25684,1574.14400803252,23780,28946,9,25037.8888888889,25500,1203.56049974366,22707,26569
142,765018.442,6310043.083,22.418,8,9,94.3333333333333,99,12.2202018532156,65,105,9,12449.5555555556,12331,941.51215382621,11279,14162,9,9786.77777777778,9805,303.802486193388,9264,10241,9,14863.8888888889,14775,2408.93547002933,11808,18984,9,13017.5555555556,12200,1871.9651059848,11247,17150
143,765018.645,6310031.141,22.399,10,8,69.625,74.5,14.6708682428819,45,86,8,17546.75,17849,1493.46248278957,14712,19408,8,9542.25,9625,300.245212284892,8938,9890,8,28192.25,28664,2887.51488091404,23113,32075,8,25785.375,26346,2004.31297066476,21681,28088
144,765018.448,6310024.255,22.395,12,9,82.3333333333333,82,12.4096736459909,60,100,9,16829.8888888889,17031,918.215956738869,15504,18373,9,9896.11111111111,9750,281.946190470784,9637,10572,9,23303.3333333333,23602,2339.81233815402,19299,26246,9,19432.4444444444,19893,1811.91427998807,16579,22059
145,765018.383,6310014.491,22.353,12,12,91.4166666666667,92.5,16.9433287428678,70,120,12,15449.5,15289.5,906.973768455663,13963,17373,12,9515.75,9459,324.306471566634,8923,10127,12,21682.0833333333,20842,2511.84787418656,18520,25761,12,18906.0833333333,18523.5,1835.8343452108,16014,21687
146,765019.009,6310006.123,22.334,18,9,83.2222222222222,90,10.653927578105,64,95,9,15203.2222222222,15651,1286.77458768277,13314,17156,9,9009.22222222222,8939,490.569233482397,8302,9992,9,21729.1111111111,21153,3357.97420559362,16221,26646,9,18900.6666666667,18631,2758.60963369432,14210,22892
147,765012.098,6309996.993,22.378,11,10,89.2,89,10.2058806577385,74,106,10,14986.4,14677,818.218210503775,14251,17038,10,10439.1,10377.5,313.99791400581,10066,11129,10,21391.9,21455,2141.79795732464,17750,24323,10,18737,18799.5,1398.03118706272,16499,20773
148,765005.548,6309996.476,22.36,13,9,83.6666666666667,84,6.0184900284226,71,94,9,15262.8888888889,15801,1025.6017685507,13429,16520,9,10117.3333333333,10230,288.155436449767,9532,10520,9,23854.4444444444,23837,2430.3105476512,20303,27470,9,21976.4444444444,22020,2184.32634472208,18805,25128
149,764999.949,6309994.471,22.393,9.5,9,99.2222222222222,95,14.9203647391951,76,130,9,14147.3333333333,13252,1775.91722780089,12423,17942,9,11696,11511,433.340256354955,11127,12340,9,17202.3333333333,15526,4215.23364318832,13436,25383,9,14530.4444444444,14349,2749.11561985996,11571,19176
150,764999.43,6309997.5,22.4,10,10,110.3,114,13.2744114747133,86,127,10,15567.5,15870,1488.42865129639,13187,17647,10,11900.1,11873.5,341.337208636855,11269,12428,10,18755.1,18803,3192.30285060801,13831,22790,10,14034.2,14167.5,1850.34509213822,11227,16670
151,764996.588,6310001.625,22.37,12,9,98.6666666666667,97,12.3378370155478,83,116,9,14686.1111111111,14298,1029.84275438799,13399,16662,9,11246.8888888889,11230,381.862815519583,10736,11839,9,17690.7777777778,16179,2820.78069484231,14860,24306,9,15350.2222222222,14290,2230.39995306162,13260,20870
152,764992.891,6310006.141,22.375,12,9,102.555555555556,101,6.58468106223513,94,113,9,13563,13585,371.329443426663,13052,14273,9,14402,14488,301.082860503365,13947,14850,9,13044.4444444444,12748,915.838791140681,11980,14883,9,9449,9306,589.786590405565,8603,10574
153,764989.094,6310010.35,22.411,9,9,112,115,8.80656320908194,97,125,9,16503,16936,1245.92874773979,14344,18825,9,13120.3333333333,13228,743.875586969279,11913,14428,9,19962,20532,2518.93875361122,14640,22487,9,14841.8888888889,14895,1266.06770438976,13041,17525
154,764984.348,6310009.937,22.402,8,12,86.8333333333333,88,14.6676136057945,64,110,12,16732.8333333333,16783,1534.61650113491,14028,19177,12,12322.5,12202,604.402390796066,11342,13193,12,22104.75,22493.5,2809.38774839525,16918,26141,12,18133.75,17808,2144.0756798288,15497,22268
155,764981.333,6310014.123,22.376,12,9,89.8888888888889,92,15.9613731269827,54,112,9,14166.7777777778,14393,1826.78562737806,12030,17267,9,10491,10261,478.857900518399,10012,11588,9,20174,21161,4371.3830000737,13436,26620,9,18025,19220,4059.43696150642,12372,25225
156,764978.162,6310019.206,22.365,10,9,113.666666666667,113,2.90593262902712,110,120,9,13194.1111111111,13186,308.243570517589,12718,13920,9,13259.6666666667,13245,359.662187182485,12686,13826,9,12886.1111111111,12364,1141.31692399073,11976,15468,9,9794,9605,777.655307818173,9076,11501
157,764975.989,6310021.225,22.364,12,9,94,96,10,71,104,9,14355,14087,1193.0991390306,12997,16609,9,11534.8888888889,11439,196.627365815784,11334,11919,9,16751.6666666667,16010,3062.31444789358,13186,22369,9,13621.2222222222,13370,2214.57915629723,10785,17446
158,764972.156,6310023.165,22.359,14,9,109,110,16.062378404209,82,129,9,15147.4444444444,14224,2054.06924643153,12708,18396,9,12170.6666666667,12109,529.193726342254,11343,13398,9,17659.7777777778,16742,3714.56516904223,13171,23203,9,13576.7777777778,12805,2601.95545174,10599,17435
159,764971.245,6310024.702,22.354,15,10,121,123,5.58569601750758,110,128,10,15458.4,15529.5,263.392938401925,14957,15731,10,16728.2,16892.5,611.90077627014,15674,17732,10,14444.6,14433.5,214.612767560553,14184,14830,10,8862.2,8857.5,181.93119578566,8538,9200
160,764965.159,6310023.251,22.363,10,10,99.6,97.5,10.1410058672698,81,114,10,15164.8,15189,392.27587231437,14435,15679,10,12961.4,13000,341.056065772184,12442,13463,10,15644.5,15324.5,926.240924381988,14577,17099,10,11885.9,11877,324.357965834046,11456,12459
161,764959.589,6310022.045,22.353,14,9,105.666666666667,108,6.0184900284226,94,113,9,13782.1111111111,13737,769.896449667016,12642,15079,9,12142.8888888889,12048,317.572894324872,11680,12747,9,14221.8888888889,13762,1484.05828310559,12045,16098,9,10933.8888888889,10542,1005.65273931848,9731,12226
162,764952.535,6310022.21,22.386,12,9,88.6666666666667,86,11.2743563501918,74,109,9,14437.4444444444,14331,777.154226236996,13185,15439,9,11626.6666666667,11671,240.168459396501,11058,11933,9,16470,15849,1477.67324609408,14830,19570,9,13948.1111111111,13609,1398.62785491467,11971,16037
163,764948.654,6310025.038,22.377,9,9,97.3333333333333,104,14.3527000944073,68,112,9,13482.1111111111,13290,530.849726475172,13035,14779,9,12229.7777777778,12254,564.946168089939,11145,12950,9,14805.5555555556,14148,2237.23431004101,12620,19313,9,11966,11230,2072.69448893088,9806,15830
164,764945.099,6310028.101,22.416,9,9,84.4444444444444,87,19.8724326705845,52,108,9,17277,17668,998.938102853892,15216,18384,9,11473.7777777778,11487,241.847416441661,11037,11992,9,25893,26224,2911.25791826603,18768,29464,9,20819.8888888889,20812,2324.52396294833,15460,23906
165,764943.673,6310032.527,22.401,8,9,100.333333333333,102,12.3017613914973,80,118,9,13294,13341,551.290203875317,12344,14370,9,11699.5555555556,11683,371.633963018904,10908,12224,9,15127,14897,1540.18036461823,13379,18876,9,13220,12513,1261.05106073377,11897,16110
166,764938.569,6310031.688,22.396,10,9,77.1111111111111,75,19.773407756909,41,108,9,14442.6666666667,14300,1043.9179405809,12781,16184,9,10725.6666666667,10651,291.15784188115,10212,11281,9,18067.4444444444,17127,2765.07970996663,13634,21739,9,16555.1111111111,15708,2147.77820313843,12976,20653
167,764936.193,6310036.691,22.396,13,10,82.8,87.5,9.37869927015468,67,92,10,15662.5,15607.5,1364.71449395102,13228,18249,10,10827.9,10792.5,416.984040461982,10127,11744,10,21622.7,21189.5,3899.06983907701,16164,28141,10,18961.5,19491.5,3199.42458107704,14347,24103
168,764930.76,6310035.91,22.383,9,9,111.888888888889,112,7.29451002763105,99,122,9,15589.2222222222,15675,793.782754743636,14084,16806,9,13407.6666666667,13568,586.060861458376,12031,13973,9,17271.6666666667,17054,1215.81522718983,14645,18818,9,13206.1111111111,13268,977.094041242755,11429,14902
169,764927.227,6310029.768,22.393,18.5,8,80.75,80,8.42244026396151,68,95,8,16019.625,15656.5,715.888423132404,15319,17324,8,12471.125,12796,962.293930862603,10621,13681,8,18665.625,18025,1714.27557130556,16321,21202,8,16521.25,16235,1664.2603274428,13703,18769
170,764925.286,6310023.962,22.405,7.5,9,75.8888888888889,84,16.9603750249708,53,100,9,15444.3333333333,15582,1042.81744434116,14037,16936,9,11724,11730,581.643074975252,10618,12577,9,18937.1111111111,19074,2476.23228332636,15371,22755,9,16995.6666666667,17351,1366.25904490246,14656,18686
171,764925.294,6310020.657,22.4,7,9,98.8888888888889,97,7.30972631262157,92,117,9,14863.1111111111,14880,774.174319222234,13586,16163,9,12177.2222222222,12072,369.720548456016,11745,12745,9,16967.8888888889,16917,780.41932381743,15761,18295,9,14321.7777777778,14380,400.765871738871,13531,14879
172,764923.67,6310018.326,22.431,6,9,77.1111111111111,76,11.7609943310215,59,96,9,13643,13659,442.832800150225,13056,14541,9,11167.6666666667,11211,148.819054932865,10914,11407,9,16192.4444444444,15278,1803.83437963018,14328,19675,9,14906.6666666667,14348,1289.78809629076,13474,17493
173,764923.058,6310017.052,22.399,7,10,98.6,99.5,6.81469001496033,85,108,10,15836.7,16020,926.975733231458,14113,17096,10,11458.1,11700,701.293868503069,10347,12396,10,20885.6,20365.5,2447.89841292485,15985,24546,10,17217.3,16845,1718.42480487218,14132,19597
174,764920.351,6310014.326,22.405,6,9,114,114,11.1753697428268,100,140,9,14663.4444444444,14657,1198.93527868235,13279,16783,9,12908,12842,479.161768090903,12237,13929,9,16756.3333333333,16698,1591.72547884364,14718,19780,9,13550.8888888889,13161,989.878493603516,12391,15455
175,764917.541,6310012.458,22.471,0,8,103.875,106.5,8.97827238392777,83,112,8,14534.125,14565,1111.2102003559,13161,16570,8,13830.25,13611.5,577.474187734829,13073,14735,8,18271.875,17912.5,2602.07304074559,14995,22811,8,15125.125,14855.5,1886.18586289236,12742,18036
176,764916.808,6310014.042,22.478,0,10,60,58,6.84105255059483,47,74,10,15101.8,15298.5,747.180138922335,13746,15971,10,11025,10897,758.177815555164,10067,12601,10,21018.5,21471,2361.32557052178,17381,24389,10,18364.5,18997.5,1838.8736906052,15508,20944
177,764916.757,6310015.733,22.489,0,9,63.1111111111111,65,9.14627361211408,49,78,9,12809.5555555556,12880,761.221403201039,11697,14223,9,10779.1111111111,10791,142.076227149329,10539,11003,9,17468.5555555556,17578,1786.007285733,15333,20645,9,16855.1111111111,16941,1321.61025053568,15125,19150
178,764916.272,6310017.269,22.493,0,9,89.7777777777778,93,7.78571024060215,75,99,9,13302.8888888889,13079,858.312743370445,12408,14809,9,12803.1111111111,12829,381.244874484874,12257,13481,9,15677.2222222222,15331,1615.35140846799,13989,18989,9,13862.2222222222,13569,799.992885770836,13109,15496
179,764916.218,6310018.958,22.468,1,10,86.6,83,15.4738489071078,66,114,10,14842,15195.5,1325.87684194272,12790,16622,10,11815.3,11827,150.392852223768,11497,12044,10,19300,18915.5,2556.96922155899,15030,23673,10,16636.2,16580.5,1952.86281136182,13422,20344
180,764915.032,6310017.284,22.468,0,9,64.5555555555556,57,13.5081137026037,50,84,9,14681.8888888889,14643,1361.31826994967,12524,16590,9,10106.5555555556,9927,464.435885088593,9331,10726,9,21184.2222222222,21990,3147.19659301127,16220,25653,9,19891.3333333333,19791,2072.49543626357,16504,23228
181,764914.959,6310015.465,22.481,0,9,69.2222222222222,74,21.4412778318301,34,93,9,15816.6666666667,16216,1335.74989342233,13691,17855,9,10892.1111111111,11102,430.128261089241,10289,11372,9,21733.3333333333,22621,2676.21934825978,17794,26866,9,19290.7777777778,19586,2118.020657636,15779,23087
182,764914.798,6310013.77,22.452,0,10,78.2,76.5,10.0379280730637,64,98,10,11533.3,11412,903.392832603846,10485,13285,10,11320.7,11115,721.676665827571,10260,12794,10,14448.7,14400,1148.16706536984,12912,16220,10,13543,13509,735.411585440425,12455,14637
183,764915.378,6310009.595,22.46,0,10,81.2,85,23.7309923939139,41,116,10,13377.2,13078.5,1822.16002590332,10810,16716,10,11068.5,11273.5,674.33734139524,9957,11902,10,17357.2,16300.5,2878.12080358,13960,22713,10,14884.5,14242.5,1772.17573902816,12984,18523
184,764916.744,6310008.014,22.484,0,9,69.6666666666667,65,15.9582789381144,47,96,9,12076.5555555556,11731,1632.43710861406,10309,15122,9,10550.7777777778,10552,378.136594302399,10028,11146,9,15763.7777777778,14751,1758.82446712935,14181,18838,9,14491.6666666667,14003,933.825584476149,13450,15899
185,764916.818,6310006.384,22.453,0,9,69.7777777777778,66,11.4772991187704,55,92,9,13450.8888888889,13583,1338.56734728211,11419,16215,9,11504.5555555556,11526,602.200061092862,10338,12214,9,17855.3333333333,17222,2530.01835742132,14413,22903,9,16243.2222222222,16198,1631.72293248427,13882,19148
186,764917.261,6310004.755,22.483,0,9,57.8888888888889,58,11.5223882983853,41,78,9,17743.6666666667,18140,1678.86065863463,14971,20118,9,12080.7777777778,11997,1027.26473681626,10771,13507,9,26089.7777777778,26744,2377.92401419472,21937,28669,9,20801.8888888889,21542,1463.72055958206,18082,22314
187,764917.718,6310003.764,22.478,1,8,102.625,106,12.7567384154415,78,123,8,15819.125,15823,1193.49061972644,13748,18142,8,14193.5,14553.5,720.588474789876,12989,14975,8,18481.5,18231.5,1659.60635392855,16622,22129,8,14734.875,14354.5,1327.42339115107,12772,17609
188,764919.286,6310003.167,22.464,1,9,107.444444444444,108,19.2418012041557,82,136,9,14926.2222222222,14976,324.716894738163,14491,15424,9,15552.5555555556,15340,869.936410333934,14223,16860,9,16036.8888888889,16080,197.070458040009,15603,16333,9,12493.4444444444,12471,318.121958133848,12041,13106
189,764919.202,6310005.957,22.446,2,8,105.125,103.5,14.9117193844305,83,134,8,15311.125,15663.5,904.285551899952,14119,16317,8,12927.625,12845,540.626011559747,11924,13758,8,18649.625,18770.5,2255.34780785027,15876,22528,8,14959.5,14720.5,1184.93301498439,13489,16965
190,764912.979,6310009.505,22.429,4,12,103.5,103.5,11.1840660465384,73,118,12,16738.5833333333,16485,1260.14254870453,15187,19002,12,11428.75,11500,459.607645171401,10654,12251,12,24775.0833333333,24762,3219.87821866846,20132,29057,12,21456.3333333333,21702,2519.07384876973,17412,25135
191,764911.166,6310007.606,22.445,4,9,81.8888888888889,82,19.2956209450311,50,116,9,16203,16276,1421.55517343194,14489,19274,9,10707,10740,787.19290308454,9678,11981,9,25238.2222222222,24704,1766.81438236403,22721,28073,9,22869.1111111111,22823,1885.66389396087,19500,25379
192,764906.809,6310008.871,22.432,7,9,122.444444444444,122,5.1448164012401,115,132,9,14337.2222222222,14324,104.012582334786,14223,14563,9,15152.4444444444,15225,329.465935218098,14455,15540,9,13407.7777777778,13401,326.704684106739,12848,14032,9,9950.88888888889,9948,129.485687278079,9774,10170
193,764903.656,6310011.483,22.449,9,9,124.222222222222,125,6.08783445857899,113,134,9,14638.6666666667,14562,295.459717126454,14216,15086,9,15287.1111111111,15515,752.715298760198,13448,16038,9,14106.4444444444,13536,1088.81986175769,12898,15971,9,10363,10130,722.552266467816,9601,11539
194,764899.45,6310009.068,22.437,8,8,73.75,68.5,22.3928001822014,47,111,8,14774.375,15164,1266.66875479543,12721,16601,8,10962.5,10941,514.625834951958,10025,11922,8,19972.5,20779,2492.53390147456,15973,23157,8,18089.375,18153,2059.55286030124,15328,21625
195,764895.183,6310004.696,22.424,9,9,112.555555555556,113,18.732687480629,74,140,9,13683.6666666667,13648,656.860208365017,12908,14973,9,12874.5555555556,12792,232.477531105988,12477,13285,9,14965.2222222222,14823,1755.53402940389,12824,18466,9,13073.4444444444,12728,1114.15280331551,11787,14900
196,764891.525,6310001.954,22.411,11,9,120.333333333333,118,8.93184067131618,112,141,9,16698.3333333333,16566,756.822450923744,15698,17856,9,14369.4444444444,14477,362.631466156639,13736,14936,9,17716.7777777778,17684,981.007506798527,16241,19168,9,13018.4444444444,12835,573.522470955897,12140,13813
197,764886.853,6309999.849,22.429,10,12,119.333333333333,121,10.3064165558269,96,135,12,15423,15283.5,789.831205596065,14266,16750,12,14894.0833333333,15091.5,638.573469844222,13700,15767,12,16078.5833333333,16309,2132.00330121435,12970,20336,12,11535.25,11379,1356.6288564551,9780,14415
198,764881.426,6309998.231,22.437,9,9,76.4444444444444,71,16.6940515760762,56,107,9,15550,15488,807.848033013911,14643,17287,9,11000.7777777778,11014,452.964746672845,10386,12051,9,21290.4444444444,21450,1347.16377880107,19181,23907,9,18466.7777777778,18368,861.573467271464,17351,19777
199,764877.721,6309995.134,22.389,17,9,119.555555555556,118,6.70175948888899,111,129,9,15861.4444444444,15890,690.254238364566,14688,16941,9,15380.2222222222,15314,286.568113980982,14867,15933,9,14619.1111111111,14723,1149.07358283333,12461,16005,9,10088.1111111111,10252,705.856838560915,9031,11017
200,764871.028,6309991.529,22.46,6,12,95.25,99,9.84145145121728,69,106,12,15608.0833333333,15123,1462.35634384677,14095,18581,12,11237.0833333333,11167,453.748362409044,10583,12117,12,21909.4166666667,21160,4262.67751259568,17287,30374,12,19799,19020.5,3234.27124712817,16100,25933
