field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
428,750295.213,6297149.881,25.191,"19",9,61.1111111111111,68,19.8407238020102,34,87,9,21475.6666666667,21191,2682.70241029866,18225,26310,9,11957.3333333333,11871,653.538063160823,10600,12897,9,29524,28336,3667.35414767165,23814,35899,9,22947.4444444444,23216,2934.83397641771,17639,27014
429,750293.6,6297157.585,25.22,"17",9,39.7777777777778,37,22.7047610170093,19,98,9,15696.5555555556,15213,3718.25724144797,11341,22737,9,8654.55555555555,8292,1028.61904308761,7451,10667,9,19169.8888888889,17248,3550.24160193342,15663,26876,9,19823.8888888889,19213,3202.20647694487,15839,25345
430,750292.725,6297159.601,25.184,"20",9,81,84,32.0832251080426,42,142,9,24388.8888888889,25003,3693.23132965172,18973,31698,9,15856.6666666667,14705,3381.85494793743,10675,21942,9,37405.8888888889,36940,4680.03607404056,30680,48452,9,29970.8888888889,29310,3166.1274082753,24983,35111
431,750289.192,6297163.896,25.201,"18",9,37.6666666666667,37,28.6860399652669,7,79,9,13667.2222222222,13704,641.69182249872,12259,14699,9,9427.88888888889,9341,885.19256466783,8060,11146,9,18741.4444444444,18565,889.529352599341,17706,20462,9,17141.3333333333,16988,394.705797609646,16641,17820
432,750285.92,6297167.077,25.153,"22",9,81.4444444444444,86,27.0230811267007,28,122,9,31712.8888888889,32381,3816.86201667299,23537,36727,9,21294,21600,1615.16989130487,18696,23972,9,53317.1111111111,53687,4245.28678378072,44384,59430,9,43913.6666666667,43113,3721.00667382721,38107,51303
433,750281.936,6297170.683,25.224,"14",9,24.8888888888889,20,19.0113676195436,4,59,9,11926.1111111111,11720,999.386305516701,10915,14435,9,8544.11111111111,8245,810.413809858813,7461,9765,9,18130.2222222222,18482,2017.94299984348,14540,21716,9,17752.6666666667,17848,683.635705458527,16446,18771
434,750276.97,6297174.352,25.233,"15",10,34.9,36.5,5.50363516232681,26,45,10,7639.9,7627,375.085710205014,7042,8216,10,6766.4,6681,353.149316861862,6230,7278,10,8820.8,8431,1177.63532555711,7635,10759,10,9327.3,8651,1326.52275140685,7986,12383
435,750270.527,6297179.375,25.266,"13",9,58.1111111111111,63,30.0238588253647,15,108,9,16612.5555555556,17091,2632.9384560943,13283,21293,9,11446.7777777778,11093,1303.32939281397,9803,14005,9,22241.8888888889,21649,3458.88548024246,17355,27798,9,18757,18258,2470.98864604613,15980,22866
436,750267.021,6297183.137,25.258,"13",9,41.3333333333333,35,14.4144988736264,23,73,9,17213.7777777778,17077,1149.87610712128,14800,19081,9,11917.1111111111,12096,861.512938504046,10352,13109,9,26837,26486,1451.76260685646,24369,29534,9,24086.3333333333,24039,1095.17527770165,21973,25940
437,750263.398,6297190.061,25.267,"11",9,55.7777777777778,59,20.0708621183256,16,81,9,16953.4444444444,17033,923.643162351146,15502,18149,9,11445.8888888889,11609,817.560795489233,10158,12978,9,23354.3333333333,23891,2705.34947424132,18500,26761,9,19621.3333333333,20141,1827.55051609768,16326,21684
438,750257.207,6297192.203,25.257,"11",9,59.3333333333333,57,6.37704215656966,52,70,9,8055,8007,268.284260523133,7619,8472,9,10006.4444444444,9865,580.562392304242,9275,11187,9,7361.44444444444,7357,246.703650881021,6936,7808,9,6350.11111111111,6344,159.431242194415,6099,6627
439,750254.724,6297199.429,25.253,"14",10,35.2,31.5,22.657449106199,6,71,10,12056.5,11395.5,2167.0335138156,9210,14897,10,9273.8,9027.5,1073.0845073898,8026,10785,10,18431.7,18428.5,2516.06570065251,14753,22457,10,17502.6,17871,1560.98290829849,15078,19871
440,750253.685,6297202.113,25.237,"15",10,34.4,37.5,15.5319026522831,12,59,10,14388,13878.5,1671.85860646168,12136,17929,10,9677.6,9248,1418.80810541807,8173,12688,10,19229.7,18925.5,2024.23906937891,16237,23169,10,16736.7,16638.5,1265.73955061853,15083,19310
441,750245.288,6297204.813,25.221,"15",9,30.1111111111111,29,17.2462198398789,6,61,9,11703.4444444444,9779,3624.08493005433,8632,18819,9,9266.88888888889,8865,2478.20492581243,7004,14376,9,16517.2222222222,15650,5442.93055823133,11670,27952,9,14921,14137,3480.31633300448,11717,21389
442,750238.211,6297209.212,25.219,"15",10,72.3,72.5,33.1,29,118,10,26175.1,26463,4572.08515778086,18119,31001,10,17696,17387.5,2253.55235128896,14524,21076,10,34876.4,33541.5,5145.08633941161,27047,43286,10,27346.7,26417,3021.30306490428,23836,32574
443,750236.135,6297213.775,25.244,"13",9,66.5555555555556,67,24.4090653064758,31,100,9,16890.6666666667,16715,2142.62735910844,13121,20143,9,11243.6666666667,11544,2144.62294018216,7971,14256,9,17773,17107,3285.98525728755,12683,23462,9,14734,14591,1783.59692755959,12324,18285
444,750232.02,6297218.978,25.271,"13",10,56.5,56,6.5612498809297,46,69,10,8195.8,7951.5,729.915721162382,7600,10219,10,8704.8,8413,882.996240082595,7661,11001,10,7675.7,7161.5,958.137782367442,6540,9894,10,6968.4,6769,368.935549927084,6588,7688
445,750226.924,6297224.118,25.263,"13",9,53.5555555555556,55,25.8031484345574,19,99,9,18675.5555555556,18071,2334.85174933186,15339,24035,9,16212.6666666667,17178,2212.62779919664,12963,19391,9,19718.1111111111,19229,2066.40108209872,17063,23155,9,16179.3333333333,15779,1493.17402424053,14223,19078
446,750222.466,6297226.951,25.297,"14.5",9,26.7777777777778,27,18.1216738114445,5,58,9,10789.3333333333,11018,1628.79450992308,8514,12998,9,8036.55555555556,7819,927.451239941559,6519,9406,9,14551.6666666667,14417,1914.96092214263,11866,17459,9,13920.6666666667,13985,1029.09474782451,12521,15575
447,750217.546,6297231.038,25.273,"14",9,46.8888888888889,48,17.6159299400946,18,71,9,13993.5555555556,13745,953.686777267989,12950,16233,9,10471.7777777778,10169,1023.05976558098,9244,11920,9,19836.7777777778,18776,2133.43102785567,17933,23680,9,15256.4444444444,15388,1411.26327263603,13688,17782
448,750213.72,6297234.112,25.284,"14",9,41.6666666666667,30,31.4147877422224,8,97,9,12082.4444444444,12190,760.009372911664,10928,13293,9,9393.33333333333,9471,522.075345775556,8319,10412,9,16160.6666666667,16475,896.713133864139,14517,17619,9,14408.3333333333,14525,455.820383728308,13743,15160
449,750211.543,6297236.493,25.314,"10",9,46.8888888888889,46,20.738822662632,14,76,9,19026.5555555556,18239,2154.70091304834,16797,23921,9,12007.7777777778,12003,1381.2753991855,9634,14110,9,29283.6666666667,29605,3631.27109670674,23593,36524,9,26638.3333333333,26193,1597.02382922457,24310,30019
450,750207.57,6297240.008,25.34,"10",9,96.6666666666667,99,22.86676384819,66,130,9,20195.6666666667,19378,2369.69913702141,16785,23949,9,16946.7777777778,16491,3538.22892852021,11812,22694,9,23161.7777777778,22893,4020.71549126874,16391,29241,9,15425.6666666667,15074,2102.31174345449,12409,18358
451,750201.977,6297244.725,25.293,"14",9,61.6666666666667,62,12.4543611281796,45,84,9,15927.1111111111,15631,3406.69776386473,10850,22327,9,11242.1111111111,11073,2090.9184289549,8255,15644,9,21719,20488,5953.83577573689,12401,32603,9,16688.4444444444,16885,3652.59411959078,11434,22535
452,750192.487,6297251.464,25.354,"11",9,41,40,10.0554020859989,25,58,9,12692.8888888889,13230,2175.19503311744,9016,15852,9,9514.11111111111,9393,1422.84405676678,7567,12233,9,16136.8888888889,16532,3833.33282447662,10918,22410,9,14255.8888888889,14061,2179.14751142349,11395,17989
453,750181.707,6297258.732,25.401,"7",10,38.2,34,14.8175571535932,20,66,10,15233.1,14177.5,2770.58475596759,12428,20594,10,11181.2,10428.5,1723.84012019677,9442,14785,10,18405.2,16837.5,3614.24362211514,14537,25813,10,15674.4,15324,1390.33867816442,13981,18544
454,750177.842,6297259.401,25.411,"8",10,39.7,34.5,19.7891384350103,14,66,10,11192.4,11067.5,977.715111880756,10109,13805,10,8931,8958,517.27149544509,7740,9831,10,12955.6,13217,1111.21367882149,11230,14386,10,12647.2,12692,669.897126430619,11656,13620
455,750172.729,6297262.812,25.396,"6.5",9,41.6666666666667,30,28.5189995149433,16,114,9,13557.2222222222,13417,2741.00207863141,10095,19559,9,9920.11111111111,9238,2208.68419574714,7734,13764,9,16444,16372,3969.59242240309,11200,23712,9,13740.6666666667,12824,2534.46549263022,11035,17983
456,750169.965,6297265.691,25.41,"8",9,63.2222222222222,67,21.3321758945275,15,93,9,20132.3333333333,19876,1689.59081173848,18301,23402,9,14729.7777777778,14570,2087.42828367975,12321,18507,9,27323.2222222222,26626,2315.65223726505,24620,32233,9,22763,22744,1076.65521149737,20642,24236
457,750164.466,6297268.683,25.396,"8",10,53.7,60.5,40.3535624201879,3,121,10,16701.9,16769.5,2774.06757127508,10632,20249,10,12122.2,12296.5,2308.86148566777,8487,16368,10,19421.2,18757.5,3086.67283008744,14391,24776,10,16370.3,16061.5,1965.34170311424,13039,20415
458,750162.58,6297271.222,25.431,"6",9,60.1111111111111,60,30.5375704645367,5,108,9,16463.5555555556,16877,2892.17872934387,11266,20696,9,11841.1111111111,11447,1362.06024050533,9812,14128,9,21475.3333333333,22412,3346.2230781717,14874,25979,9,18310.8888888889,17831,1661.40579325959,15443,21130
459,750158.373,6297273.869,25.423,"6",9,44.4444444444444,45,34.0232309887462,1,88,9,13829.5555555556,13241,3408.68192548613,9800,20988,9,10124.7777777778,10290,1571.41435074534,8074,12794,9,17003.8888888889,16099,3403.81418230407,13010,21697,9,14984.3333333333,14872,1687.75959320172,12522,17388
460,750150.673,6297277.769,25.444,"6",9,55.7777777777778,51,25.9477157109693,24,100,9,17186.8888888889,17251,1587.90340067541,14183,19436,9,13285.5555555556,13899,1082.78028048283,11379,14833,9,22178.4444444444,22052,1801.41136711753,19726,26347,9,18392.4444444444,18411,841.027032345455,17057,19995
461,750146.085,6297282.06,25.452,"5",9,45.8888888888889,42,14.2083265450185,30,73,9,13436.4444444444,13564,908.157978316684,12168,15200,9,11600.2222222222,11543,1048.81814733196,10293,13335,9,14509.4444444444,14334,731.857622934211,13143,15955,9,11550.5555555556,11551,342.308214304371,11040,11936
462,750137.531,6297291.848,25.47,"6",9,47.2222222222222,40,16.7051407774691,33,90,9,9411.55555555555,9328,1259.45041904185,7849,12099,9,7531.77777777778,7100,1070.2810407425,6224,9455,9,10350,10047,1536.44857454528,8488,12965,9,9817.11111111111,9614,1060.08746436262,8608,11957
463,750133.018,6297294.716,25.448,"6",9,61.5555555555556,51,32.6976421545826,24,118,9,16773.3333333333,17384,1346.07280635187,14256,18121,9,12475.5555555556,12657,879.663080845427,11163,13851,9,22898.1111111111,22405,2164.78741293686,19113,27584,9,19980.2222222222,20476,1713.96731317061,16666,22229
464,750128.461,6297298.709,25.488,"5",9,71.1111111111111,78,36.5891436371332,22,132,9,18241.7777777778,18257,2631.99530469768,14965,23236,9,14619.2222222222,14294,1329.66334734923,12194,16938,9,21703.8888888889,21376,1562.57738968841,19736,24528,9,17831.8888888889,17493,1116.75834891732,16558,20146
465,750126.795,6297300.643,25.463,"4",12,34,30,17.5546764899461,11,68,12,14046.75,14126,1600.47660219282,11410,17554,12,10491.75,10028.5,1597.69130961939,8449,13725,12,19668.9166666667,19611.5,2630.24835514105,15601,25325,12,18109.0833333333,18187,1552.32172665835,15170,20472
466,750119.934,6297306.043,25.481,"5",9,61.4444444444444,69,28.4570284663702,10,104,9,20489.4444444444,20343,2807.4779156591,14661,24954,9,13708,13543,1986.05085534082,10958,16884,9,28746.6666666667,30029,2900.24489387439,23442,32631,9,23342.8888888889,23530,1364.19992380104,21277,25098
467,750115.959,6297308.635,25.463,"4",11,61.8181818181818,69,29.5321648432786,12,106,11,19700,20271,2877.59053249889,15468,24742,11,14873,14975,2494.39291211309,11294,18282,11,24803.1818181818,24596,5449.04016265387,17117,33182,11,19431.3636363636,18763,3386.83078657017,14361,24761
468,750112.07,6297316.427,25.471,"10",9,55.6666666666667,54,33.436506994601,17,113,9,18102.4444444444,18724,2437.3313325626,13923,21776,9,12998.4444444444,12808,1464.92799300558,10733,15440,9,24487.1111111111,25631,3410.19727172766,19298,28478,9,18256,18372,2167.22761969193,14974,21843
469,750108.66,6297319.835,25.532,"6",9,51.4444444444444,42,25.9705436177695,11,87,9,17809,17471,2084.69544804777,13942,22277,9,12062.3333333333,11502,1191.33874275959,10997,14871,9,24325.2222222222,24202,1988.85404066305,21312,27435,9,20678.3333333333,20430,1261.23819232442,18919,23345
470,750104.834,6297322.885,25.52,"7",9,25,23,15.6560247544232,8,60,9,13581.7777777778,13533,1510.61141247714,11308,16364,9,9784.22222222222,9782,931.233086680448,8539,11626,9,17258.2222222222,17930,2795.8390820717,12666,21176,9,16291.5555555556,16321,2265.83298938877,12965,20390
471,750101.569,6297327.81,25.506,"8",10,53.2,64.5,30.2416930742973,4,89,10,17210.7,17893.5,4193.43391625527,11247,23765,10,12722.6,13242,2085.02269532013,9302,15906,10,22048.6,23721.5,5069.181002884,14799,28443,10,18308.6,18958,2933.29528687447,13953,22031
472,750097.097,6297330.997,25.499,"6",9,42.7777777777778,31,30.1322189240014,11,96,9,13580.5555555556,14001,1815.43946997299,10853,16873,9,9743.33333333333,10251,1390.18120321697,7690,11543,9,15193.4444444444,15148,3224.72211071869,10399,20812,9,13352.4444444444,13564,1726.44735486947,10825,15900
473,750092.507,6297340.916,25.494,"12",10,65,60.5,33.7786915081091,22,118,10,23500.7,24571,3037.12143484583,18622,26843,10,16641.4,15760.5,3097.75884148524,12432,20975,10,31726.1,31654,3375.59853803737,26186,36863,10,25800.8,26120,1850.26299752224,22366,28809
474,750088.368,6297343.58,25.507,"10",9,50.5555555555556,48,8.27460789418261,40,64,9,9748.88888888889,9374,1966.34824792018,7646,14175,9,7925.77777777778,7836,903.202300186247,6930,9957,9,9024.77777777778,8988,1247.13153345122,7587,11609,9,8950.55555555555,8897,887.692277902041,7758,10496
475,750085.178,6297348.214,25.514,"9",10,26.8,12.5,24.7983870443221,5,73,10,11618,11236.5,1475.8230246205,10154,14721,10,8428.8,8478,599.221795331245,7652,9496,10,16591.4,16922,1918.93283884559,13378,20020,10,15925.8,15929.5,1276.30715738806,13868,17721
476,750080.759,6297352.067,25.52,"9",10,31.7,22.5,24.920072231035,1,68,10,13228.6,13012.5,1232.78499341937,11452,15215,10,10018.4,9703,1058.68212415248,8760,12111,10,17734.7,17812,1485.58325582917,15395,19892,10,17273.2,17013,974.120813862428,15950,18467
477,750075.63,6297355.136,25.568,"6",8,37,36,24.6424430607032,7,74,8,11710.875,11634,1803.52061517882,8934,14979,8,8622.375,8975,973.306469913254,7258,10033,8,15050,14877,3112.31360887684,10508,21427,8,14210.625,14529,1622.99506603532,12144,17256
478,750071.356,6297359.24,25.562,"5",9,53.2222222222222,45,34.6467179070168,7,119,9,22683,20747,6856.51370757926,14008,34021,9,14358.1111111111,14471,4054.90798482926,9988,21743,9,24349.4444444444,23671,8372.5735206103,14798,38011,9,17500.2222222222,17701,3994.60507790133,12944,25917
479,750065.214,6297361.052,25.54,"7",9,34.8888888888889,35,20.1243050642994,9,69,9,14901.4444444444,14048,3087.28953798603,11469,20109,9,11366.7777777778,12291,1847.9565157088,8590,14115,9,22867.6666666667,21873,4285.60909712182,16405,28908,9,19219.2222222222,19923,3563.20179918685,14106,24221
480,750061.744,6297362.131,25.547,"7",8,72.75,67.5,26.2047228567676,31,110,8,16288.125,15761.5,1596.49901640277,14309,19263,8,11863.25,11476,1471.12310412827,9681,14265,8,22477.875,23238,1828.09083728763,20037,25151,8,18746.375,18586.5,719.720942015029,17762,20176
481,750057.82,6297367.539,25.594,"4",10,45.6,45.5,21.2141462236876,14,92,10,14990.5,14750,2213.03082897641,12095,19686,10,12551,11431.5,2126.49284033594,10502,17555,10,21315.4,20736.5,3359.84550835303,16491,28048,10,20858.6,19246,4289.10578559214,16961,29648
482,750052.002,6297371.337,25.586,"8",9,51.3333333333333,59,28.5423661714769,4,104,9,19291.3333333333,19857,2501.66153674802,14519,22857,9,13612.5555555556,13020,1696.4660726942,11434,17277,9,25881.5555555556,26791,5241.37289290403,16791,33663,9,22794.3333333333,22603,2819.59437587119,18073,27269
483,750048.396,6297374.083,25.535,"8",12,88.6666666666667,93,21.1555088701632,40,117,12,19360.1666666667,18549,3797.60033515318,14535,26412,12,19009.5,17846.5,3158.29032072734,14905,23807,12,20961,20349.5,4368.74047447698,14256,28133,12,16235,15996,2964.71176226852,12095,21777
484,750042.783,6297379.164,25.615,"8",8,66.75,64.5,20.6200751696011,37,110,8,20075.75,19808,3187.27519795514,14979,26034,8,13484.625,13301,2436.8453447798,9316,17704,8,29796.375,30151,5460.61994963713,21205,39543,8,25743.375,26062,3994.12452664849,19874,33167
485,750036.881,6297384.095,25.539,"13",8,63.125,66,13.2234403617213,46,85,8,11589.875,10945,2525.97621908343,7934,15617,8,10440.125,10077,2316.41524977172,7279,14198,8,13416.125,12763.5,3547.50279906514,8582,19133,8,11901.125,11343,2332.66454068625,8724,16078
486,750033.046,6297385.618,25.569,"10",9,65.2222222222222,71,13.8946654653886,41,81,9,20211.6666666667,20003,2047.57146124107,17241,24274,9,14511.3333333333,14320,1345.51295464262,12084,17057,9,24710.3333333333,24295,2508.87075084478,20858,29109,9,18713.3333333333,18526,1658.93975511804,15933,21931
487,750026.662,6297393.322,25.552,"10",9,44.8888888888889,46,3.78430808131698,40,53,9,6994.66666666667,7054,204.846826243958,6579,7287,9,6442.66666666667,6441,113.855659108852,6268,6612,9,6481,6552,213.716842782428,6111,6807,9,6389,6355,175.115834679664,6103,6789
488,750022.64,6297395.637,25.598,"8",9,73.7777777777778,67,16.0331446820348,56,100,9,9599.11111111111,9379,988.797860978948,8328,11494,9,12180.5555555556,12217,797.286385338991,10979,13754,9,9515.88888888889,9029,816.09605159693,8833,10973,9,9094.55555555555,8812,699.823169904943,8418,10268
489,750018.28,6297402.537,25.6,"8",8,30.75,23.5,16.1535599791501,14,61,8,11695,11476.5,689.515590831708,10601,12562,8,8362.875,8504.5,488.483990909631,7588,9034,8,14404,14427.5,1320.20149977191,12663,16666,8,12843.5,12924,600.855431863606,11756,13766
490,750014.591,6297405.855,25.595,"8",9,24.6666666666667,21,11.4697670227235,11,41,9,16152.5555555556,16326,1677.38726139534,13384,18650,9,10968.6666666667,10615,918.397759385575,9698,12653,9,22683.6666666667,22028,1948.37807191292,20157,25668,9,19715.1111111111,19598,1058.64593225334,18467,21443
491,750011.014,6297407.476,25.593,"7",12,31.25,31.5,10.8867273931762,8,49,12,9430,9404.5,801.095707973357,8194,10965,12,6926.41666666667,6865.5,281.162900093325,6514,7564,12,12346.0833333333,12012.5,1618.30052103708,10391,15322,12,12238.8333333333,11857.5,1217.78739478157,10708,14542
492,750004.027,6297414.111,25.629,"6.5",9,73,73,16.8654808542314,38,98,9,16507.6666666667,16713,2007.61328724212,13759,19261,9,11171.6666666667,11589,1542.54825244175,8579,13171,9,19421.6666666667,19299,2930.23798805945,15583,25673,9,16854.3333333333,17048,1765.16225253595,14779,19793
493,750001.537,6297418.455,25.651,"5",9,50.1111111111111,42,28.6877614030964,13,95,9,14290,14041,1900.23501470505,11821,17118,9,9616.22222222222,9396,820.672729164959,8496,11180,9,18896,18426,2385.60190401593,15669,22971,9,16423.2222222222,16908,1984.74643092304,13262,18852
494,749998.714,6297421.692,25.655,"3",9,49.5555555555556,53,23.1281988111248,18,90,9,17011.3333333333,18281,3165.20780430676,12645,21450,9,12314,12216,1464.23199436883,9268,14377,9,21020.2222222222,21107,2161.36874214146,17162,25010,9,17555.6666666667,17865,1870.33021445709,14079,20729
495,749996.462,6297422.307,25.648,"1",10,48.5,50.5,15.3117601862098,23,73,10,12071.2,12104.5,1073.0735109954,10150,13361,10,9231.5,9257,330.6161671788,8759,9703,10,14121.8,14410.5,1707.75687965237,11804,16922,10,10982.8,10857.5,915.825070633033,9729,12485
496,749997.872,6297423.257,25.681,"0",10,47.5,48.5,3.72155881318568,42,53,10,12810.6,11320.5,4082.0075502135,8292,21032,10,9277.3,8848,1359.69680811569,7904,12239,10,11016.8,10443.5,2642.38482435848,8295,16540,10,10814.6,10006,2417.41052368025,8100,15928
497,749997.055,6297423.499,25.687,"1",9,121.888888888889,132,32.3537545286287,55,153,9,18736.2222222222,17916,4305.43426065705,13188,27003,9,15116.7777777778,14849,2778.13157746864,10884,19227,9,25565.1111111111,24986,6267.45158992862,16492,35181,9,17844.8888888889,17124,2799.31398121613,14076,22498
498,749995.556,6297428.01,25.665,"7",9,50.6666666666667,42,29.3749704491577,17,109,9,14650,14763,1116.30441885516,13169,17098,9,11304.6666666667,11015,758.723050043075,10247,12487,9,19143.7777777778,18534,1783.43543494495,17238,22304,9,16582.4444444444,16397,907.99144772173,15143,17982
499,749990,6297431.741,25.633,"7.5",8,43.5,36.5,28.9136645896019,7,99,8,11452.75,11177.5,1315.52069063926,9032,13250,8,8689.125,7692.5,2045.71946008611,6680,12357,8,14776.75,14186.5,2092.41181116433,11275,18082,8,13409,13321.5,1975.15126003048,11179,17898
500,749984.996,6297437.216,25.642,"6",9,33.7777777777778,32,18.7781065059983,10,63,9,11531.4444444444,12091,1083.30606233481,9676,12993,9,8112.88888888889,8030,554.776720741366,7412,9150,9,13813.1111111111,13915,1557.99646586708,11110,16515,9,12481.3333333333,12973,890.034830779111,10951,13577
501,749979.822,6297440.525,25.688,"2",10,46.6,39.5,19.1426225998425,29,91,10,16706.6,16709,2068.65827047388,14250,21645,10,11754.4,11866.5,1433.9380879243,9793,14045,10,23493.9,23341.5,2847.01943969478,20204,29193,10,19200.9,19706,2003.88949046598,15875,22249
502,749977.308,6297442.293,25.717,"3",9,35.5555555555556,35,11.2853012671952,15,50,9,10297.4444444444,10367,447.039921436581,9676,11200,9,7617.44444444444,7489,456.555974689513,6972,8424,9,13237.3333333333,13061,749.979555276898,12165,14649,9,13310.6666666667,13205,625.315387091453,12325,14468
503,749974.79,6297442.061,25.699,"4",8,61.375,71.5,24.7282101050602,19,88,8,14040.25,14263.5,1647.53814447496,11374,16788,8,10496.25,10941,1406.69726220676,8174,12426,8,18035.375,18899,2294.5107287557,14367,20722,8,14770.625,14889,1349.03186929553,12695,16336
504,749973.618,6297443.78,25.684,"5",9,41.5555555555556,51,19.3684228183179,9,72,9,11466.7777777778,11343,689.351994875989,10411,12690,9,8367,8362,602.323464224627,6914,9299,9,14789.4444444444,14551,993.66718227775,13623,17000,9,14035.1111111111,14215,1074.6468613192,12597,15864
505,749972.508,6297445.715,25.693,"5",9,80.4444444444444,76,15.7558533117139,58,113,9,19498.7777777778,20464,3470.86552695042,14210,23999,9,13886.2222222222,14553,2155.06085388571,10073,16709,9,27868.5555555556,28345,6053.60803545403,19152,35590,9,18982.8888888889,18459,4086.79818832528,13432,25044
506,749966.388,6297451.974,25.703,"5",9,37.2222222222222,23,25.9905015888402,12,89,9,16058.6666666667,16054,1823.15946763975,12906,18958,9,12217.2222222222,11683,1654.0412313669,9973,15913,9,20821,21029,2910.4374241684,15779,26349,9,18946.8888888889,19258,1635.95316724902,16592,22091
507,749959.701,6297456.517,25.716,"5.5",10,58.3,54.5,27.9286591156826,17,108,10,14359.9,13586.5,3446.84596261568,9827,20034,10,9595.7,9427.5,1542.84581536847,7683,11975,10,19140.4,18257.5,5005.80073914254,12495,27672,10,14462.8,14221.5,2192.57988680002,11360,18247
508,749956.169,6297459.6,25.702,"5.5",10,39.5,37,25.4843088978297,3,84,10,13507.5,13701,1448.08088517182,11589,15742,10,9805.3,9708.5,1445.90919839387,8070,12930,10,17170.3,17653,2058.64674240142,14067,20054,10,15037.9,15084,1253.6857221808,13093,16814
509,749951.016,6297464.527,25.708,"5",9,62.3333333333333,62,50.4072305219091,5,126,9,17905.4444444444,14918,5515.73523075596,12189,30243,9,11789.8888888889,10489,2898.94016819344,8959,18191,9,25641.1111111111,24401,6238.9231877953,17460,37068,9,20372.3333333333,18883,3051.06968491744,16298,25404
510,749943.884,6297471.085,25.707,"6",8,32.875,31.5,13.6513506657766,9,58,8,12845.875,12338.5,1268.95906528737,11445,15271,8,9014.5,8823.5,556.53683615732,8422,10252,8,17592.875,17273,1573.06527498861,15766,20392,8,16187.75,16202,666.198684702995,15318,17449
511,749935.856,6297477.575,25.713,"5",9,48.6666666666667,42,16.9246696997148,24,77,9,15635.1111111111,15125,1782.66376492187,13455,18805,9,10438.2222222222,10153,1253.7444164296,8630,12982,9,20201.1111111111,19795,1527.85451928473,17512,22858,9,17622.5555555556,17884,637.90962632494,16291,18657
512,749933.404,6297479.188,25.738,"5",9,45.1111111111111,30,28.4114391846525,18,103,9,11628.5555555556,11068,1525.44253040888,10055,15141,9,8142.22222222222,7817,1201.87989580932,6761,10795,9,15282,15746,1495.45615486082,12598,18033,9,13649.6666666667,13477,1115.65795236115,11938,15911
513,749928.212,6297483.059,25.725,"7",12,44.0833333333333,34.5,33.5620279813694,6,112,12,16638.25,16710,1877.77058081297,13757,19984,12,11907.6666666667,11054,1768.70424950646,9839,15667,12,22104.4166666667,21796.5,2388.12141854685,18398,26757,12,18791.4166666667,18929.5,808.152879342077,17699,20552
514,749921.913,6297485.801,25.701,"7",9,45,34,18.9736659610103,27,83,9,15357.3333333333,15383,2049.48519281198,11968,18193,9,10768.1111111111,10296,1349.89287183543,8707,12364,9,22266.6666666667,22458,2326.21729184719,18021,26027,9,18220.7777777778,18181,2337.20658421201,15012,21095
515,749914.129,6297490.82,25.747,"6.5",8,57.25,56,27.5850956133924,22,97,8,21373.625,20722,2324.59350949257,18225,25389,8,14828.25,14645,2339.5831225883,11154,18061,8,30757.375,31115.5,3392.59656964618,25268,35405,8,24419.875,25325.5,2398.97782594483,19428,26901
516,749913.096,6297495.039,25.733,"5",9,41.1111111111111,37,20.3166294472967,19,81,9,15036,14455,1699.10466618942,12088,17510,9,10190.2222222222,10123,941.612538595099,8894,11716,9,18638,18664,1971.41410047599,16180,21697,9,16984.7777777778,16635,2084.9730495342,14310,20909
517,749909.395,6297499.585,25.775,"0",9,29.8888888888889,28,12.2696051230895,11,53,9,16405.5555555556,15512,2631.90058538654,13045,20464,9,11042.8888888889,10609,964.81782326964,10153,12970,9,21066.7777777778,20037,4132.92470501024,15918,28598,9,19119.1111111111,19783,2689.11420543579,14694,22788
518,749908.542,6297499.068,25.774,"0",9,24.8888888888889,25,12.404698432847,12,49,9,9747.88888888889,9499,780.127688187353,8991,11588,9,7521.66666666667,7283,561.667556873676,7075,8907,9,12793,11721,1980.86967432657,10956,17289,9,12239,12329,686.090696952265,10967,13479
519,749907.905,6297499.215,25.77,"0",9,27.8888888888889,28,19.0580659182198,7,71,9,10823.8888888889,11191,1120.88084850407,9113,12509,9,8502.44444444445,8635,619.305544965239,7602,9368,9,13724.1111111111,13201,1847.76191614759,10835,16225,9,12660.2222222222,12782,507.599093287383,11808,13380
520,749907.498,6297499.812,25.782,"0",9,60,65,38.7613782578025,3,112,9,21360.6666666667,22463,3366.22251195609,16121,26182,9,14336,15019,1717.10013944699,11716,16354,9,26726.8888888889,29055,4882.96743667765,19777,32671,9,21727.6666666667,23033,2646.58828599304,17054,24624
521,749907.874,6297500.517,25.766,"0",10,52.8,49.5,22.9207329725731,21,94,10,20491.2,21536.5,3109.52642053416,12677,23388,10,14371.9,14972,1989.25722067308,10132,16922,10,27575.6,29706,4975.16382041838,16567,34394,10,22008.6,22480,2342.5222816443,16305,24535
